,開倉時間,方向,開倉價格,槓桿倍數,爆倉價格,掛單價格,結果,平倉時間,獲利金額
325,2022-10-14 18:00:00,down,19648.83,10,21613.71,19448.83,Win,2022-10-14 22:00:00,3.05
326,2022-10-15 20:00:00,up,19167.33,10,17250.6,19367.33,Win,2022-10-17 03:00:00,3.13
327,2022-10-17 11:00:00,down,19204.36,10,21124.8,19004.36,Win,2022-10-20 08:00:00,3.12
328,2022-10-17 13:00:00,up,19226.25,10,17303.62,19426.25,Win,2022-10-17 19:00:00,3.12
329,2022-10-18 08:00:00,up,19548.48,10,17593.63,19748.48,Win,2022-10-25 23:00:00,3.07
330,2022-10-18 15:00:00,up,19643.55,10,17679.19,19843.55,Win,2022-10-26 01:00:00,3.05
331,2022-10-20 08:00:00,down,19123.35,10,21035.68,18923.35,Win,2022-10-20 08:00:00,3.14
332,2022-10-21 02:00:00,down,19099.3,10,21009.23,18899.3,Win,2022-10-21 20:00:00,3.14
333,2022-10-22 17:00:00,down,19154.67,10,21070.14,18954.67,Lose,2022-10-29 18:00:00,0
334,2022-10-22 19:00:00,up,19167.28,10,17250.55,19367.28,Win,2022-10-24 01:00:00,3.13
335,2022-10-24 11:00:00,down,19414.97,10,21356.47,19214.97,Win,2022-10-24 22:00:00,3.09
336,2022-10-25 21:00:00,up,19328.3,10,17395.47,19528.3,Win,2022-10-25 22:00:00,3.1
337,2022-10-26 14:00:00,down,20187.92,10,22206.71,19987.92,Win,2022-11-08 12:00:00,2.97
338,2022-10-26 16:00:00,up,20344.05,10,18309.65,20544.05,Win,2022-10-26 16:00:00,2.95
339,2022-10-31 22:00:00,down,20333.74,10,22367.11,20133.74,Win,2022-11-03 03:00:00,2.95
340,2022-11-01 07:00:00,up,20480.45,10,18432.4,20680.45,Win,2022-11-01 17:00:00,2.93
341,2022-11-01 21:00:00,down,20542.52,10,22596.77,20342.52,Win,2022-11-01 22:00:00,2.92
342,2022-11-02 07:00:00,up,20477.53,10,18429.78,20677.53,Win,2022-11-03 02:00:00,2.93
343,2022-11-02 15:00:00,down,20476.96,10,22524.66,20276.96,Win,2022-11-03 02:00:00,2.93
344,2022-11-03 11:00:00,up,20285.67,10,18257.1,20485.67,Win,2022-11-04 13:00:00,2.96
345,2022-11-03 19:00:00,down,20268.53,10,22295.38,20068.53,Win,2022-11-03 19:00:00,2.96
346,2022-11-03 23:00:00,up,20318.59,10,18286.73,20518.59,Win,2022-11-04 14:00:00,2.95
347,2022-11-08 06:00:00,down,20681.97,10,22750.17,20481.97,Win,2022-11-08 06:00:00,2.9
348,2022-11-09 02:00:00,down,19342.67,10,21276.94,19142.67,Win,2022-11-09 02:00:00,3.1
349,2022-11-09 18:00:00,down,17763.68,10,19540.05,17563.68,Win,2022-11-09 18:00:00,3.38
350,2022-11-10 11:00:00,up,16210.23,10,14589.21,16410.23,Win,2022-11-10 11:00:00,3.7
351,2022-11-11 11:00:00,down,17203.11,10,18923.42,17003.11,Win,2022-11-11 11:00:00,3.49
352,2022-11-12 11:00:00,up,16889.02,10,15200.12,17089.02,Win,2022-11-14 21:00:00,3.55
353,2022-11-13 14:00:00,down,16853.68,10,18539.05,16653.68,Win,2022-11-13 15:00:00,3.56
354,2022-11-14 15:00:00,up,16639.75,10,14975.77,16839.75,Win,2022-11-14 15:00:00,3.61
355,2022-11-15 03:00:00,down,16614.82,10,18276.3,16414.82,Win,2022-11-15 03:00:00,3.61
356,2022-11-15 09:00:00,up,16564.16,10,14907.74,16764.16,Win,2022-11-15 09:00:00,3.62
357,2022-11-17 07:00:00,up,16669.61,10,15002.65,16869.61,Win,2022-11-18 08:00:00,3.6
358,2022-11-18 16:00:00,down,16745.84,10,18420.42,16545.84,Win,2022-11-20 19:00:00,3.58
359,2022-11-19 18:00:00,up,16635.1,10,14971.59,16835.1,Win,2022-11-30 08:00:00,3.61
360,2022-11-22 03:00:00,down,15971.36,10,17568.5,15771.36,Win,2022-11-22 03:00:00,3.76
361,2022-11-22 10:00:00,up,15812.06,10,14230.85,16012.06,Win,2022-11-22 21:00:00,3.79
362,2022-11-24 09:00:00,up,16562.99,10,14906.69,16762.99,Win,2022-11-24 09:00:00,3.62
363,2022-11-25 20:00:00,up,16531.64,10,14878.48,16731.64,Win,2022-11-30 08:00:00,3.63
364,2022-11-27 12:00:00,up,16527.22,10,14874.5,16727.22,Win,2022-11-30 08:00:00,3.63
365,2022-11-29 23:00:00,down,16362.64,10,17998.9,16162.64,Lose,2022-12-13 21:00:00,0
366,2022-11-30 06:00:00,up,16465.36,10,14818.82,16665.36,Win,2022-11-30 08:00:00,3.64
367,2022-12-01 04:00:00,up,17061.14,10,15355.03,17261.14,Win,2022-12-01 21:00:00,3.52
368,2022-12-02 18:00:00,up,16962.17,10,15265.95,17162.17,Win,2022-12-03 08:00:00,3.54
369,2022-12-02 22:00:00,down,16889.18,10,18578.1,16689.18,Win,2022-12-07 16:00:00,3.55
370,2022-12-03 14:00:00,down,17016.31,10,18717.94,16816.31,Win,2022-12-07 15:00:00,3.53
371,2022-12-04 10:00:00,up,16967.26,10,15270.53,17167.26,Win,2022-12-05 07:00:00,3.54
372,2022-12-04 20:00:00,down,16948.64,10,18643.5,16748.64,Win,2022-12-07 15:00:00,3.54
373,2022-12-07 15:00:00,down,16956.03,10,18651.63,16756.03,Win,2022-12-07 15:00:00,3.54
374,2022-12-10 22:00:00,up,17158.24,10,15442.42,17358.24,Win,2022-12-13 17:00:00,3.5
375,2022-12-11 13:00:00,up,17168.74,10,15451.87,17368.74,Win,2022-12-13 17:00:00,3.49
376,2022-12-12 02:00:00,up,17177.18,10,15459.46,17377.18,Win,2022-12-13 17:00:00,3.49
377,2022-12-12 19:00:00,up,16987.47,10,15288.72,17187.47,Win,2022-12-13 05:00:00,3.53
378,2022-12-14 23:00:00,up,18062.82,10,16256.54,18262.82,Win,2022-12-15 02:00:00,3.32
379,2022-12-16 17:00:00,down,17221.25,10,18943.38,17021.25,Win,2022-12-16 17:00:00,3.48
380,2022-12-19 12:00:00,down,16681.43,10,18349.57,16481.43,Win,2022-12-20 06:00:00,3.6
381,2022-12-20 10:00:00,up,16580.25,10,14922.23,16780.25,Win,2022-12-20 10:00:00,3.62
382,2022-12-22 10:00:00,up,16818.02,10,15136.22,17018.02,None,None,None
383,2022-12-23 05:00:00,up,16780.24,10,15102.22,16980.24,None,None,None
384,2022-12-23 23:00:00,down,16790.48,10,18469.53,16590.48,Win,2022-12-28 11:00:00,3.57
385,2022-12-24 23:00:00,up,16832.1,10,15148.89,17032.1,None,None,None
386,2022-12-25 09:00:00,up,16843.95,10,15159.56,17043.95,None,None,None
387,2022-12-26 06:00:00,up,16830.3,10,15147.27,17030.3,None,None,None
388,2022-12-26 17:00:00,down,16839.35,10,18523.28,16639.35,Win,2022-12-28 01:00:00,3.56
389,2022-12-29 05:00:00,down,16596.9,10,18256.59,16396.9,Win,2022-12-30 22:00:00,3.62
390,2022-12-29 12:00:00,up,16558.33,10,14902.5,16758.33,None,None,None
391,2022-12-30 13:00:00,down,16613.94,10,18275.33,16413.94,Win,2022-12-30 22:00:00,3.61
392,2022-12-31 01:00:00,up,16545.86,10,14891.27,16745.86,None,None,None
393,2022-12-31 17:00:00,down,16554.05,10,18209.45,16354.05,None,None,None
394,2023-01-01 04:00:00,down,16570.14,10,18227.15,16370.14,None,None,None
