,Open Time,open,high,low,close,Close Time
92,2018-04-03 08:00:00,7063.97,7520.0,7011.01,7405.21,2018-04-04 07:59:59.999000064
93,2018-04-04 08:00:00,7405.21,7427.52,6707.0,6796.1,2018-04-05 07:59:59.999000064
94,2018-04-05 08:00:00,6796.1,6902.0,6566.69,6770.76,2018-04-06 07:59:59.999000064
95,2018-04-06 08:00:00,6770.0,6850.0,6500.0,6601.39,2018-04-07 07:59:59.999000064
96,2018-04-07 08:00:00,6601.39,7070.0,6586.28,6895.8,2018-04-08 07:59:59.999000064
97,2018-04-08 08:00:00,6895.81,7109.13,6880.0,7018.0,2018-04-09 07:59:59.999000064
98,2018-04-09 08:00:00,7011.04,7185.0,6611.0,6782.72,2018-04-10 07:59:59.999000064
99,2018-04-10 08:00:00,6781.55,6890.0,6656.0,6843.9,2018-04-11 07:59:59.999000064
100,2018-04-11 08:00:00,6839.56,6990.0,6787.0,6953.79,2018-04-12 07:59:59.999000064
101,2018-04-12 08:00:00,6953.78,8012.23,6743.2,7923.0,2018-04-13 07:59:59.999000064
102,2018-04-13 08:00:00,7922.99,8233.39,7732.0,7877.41,2018-04-14 07:59:59.999000064
103,2018-04-14 08:00:00,7877.48,8186.0,7810.0,7999.01,2018-04-15 07:59:59.999000064
104,2018-04-15 08:00:00,8004.0,8429.54,7999.02,8355.0,2018-04-16 07:59:59.999000064
105,2018-04-16 08:00:00,8355.07,8419.0,7867.0,8064.92,2018-04-17 07:59:59.999000064
106,2018-04-17 08:00:00,8064.92,8173.7,7825.4,7885.02,2018-04-18 07:59:59.999000064
107,2018-04-18 08:00:00,7890.96,8236.43,7868.0,8173.0,2018-04-19 07:59:59.999000064
108,2018-04-19 08:00:00,8173.99,8296.0,8080.0,8278.0,2018-04-20 07:59:59.999000064
109,2018-04-20 08:00:00,8273.84,8930.0,8177.09,8856.98,2018-04-21 07:59:59.999000064
110,2018-04-21 08:00:00,8852.12,9035.0,8565.0,8915.31,2018-04-22 07:59:59.999000064
111,2018-04-22 08:00:00,8915.31,9020.67,8727.68,8787.02,2018-04-23 07:59:59.999000064
112,2018-04-23 08:00:00,8785.7,8985.0,8745.0,8934.01,2018-04-24 07:59:59.999000064
113,2018-04-24 08:00:00,8934.0,9731.01,8922.0,9619.99,2018-04-25 07:59:59.999000064
114,2018-04-25 08:00:00,9618.96,9759.82,8730.0,8869.99,2018-04-26 07:59:59.999000064
115,2018-04-26 08:00:00,8869.99,9307.48,8651.62,9266.0,2018-04-27 07:59:59.999000064
116,2018-04-27 08:00:00,9267.03,9395.0,8889.0,8915.35,2018-04-28 07:59:59.999000064
117,2018-04-28 08:00:00,8915.35,9427.48,8870.0,9348.0,2018-04-29 07:59:59.999000064
118,2018-04-29 08:00:00,9348.0,9570.51,9163.74,9419.0,2018-04-30 07:59:59.999000064
119,2018-04-30 08:00:00,9417.04,9458.64,9124.99,9246.01,2018-05-01 07:59:59.999000064
120,2018-05-01 08:00:00,9246.01,9248.99,8800.49,9071.48,2018-05-02 07:59:59.999000064
121,2018-05-02 08:00:00,9071.48,9268.0,8970.2,9247.84,2018-05-03 07:59:59.999000064
122,2018-05-03 08:00:00,9247.81,9844.0,9168.4,9750.0,2018-05-04 07:59:59.999000064
123,2018-05-04 08:00:00,9750.0,9830.04,9520.85,9713.99,2018-05-05 07:59:59.999000064
124,2018-05-05 08:00:00,9714.0,10020.0,9682.0,9864.0,2018-05-06 07:59:59.999000064
125,2018-05-06 08:00:00,9863.99,9970.0,9417.03,9659.01,2018-05-07 07:59:59.999000064
126,2018-05-07 08:00:00,9661.02,9689.67,9181.0,9365.0,2018-05-08 07:59:59.999000064
127,2018-05-08 08:00:00,9365.0,9475.7,9060.54,9187.56,2018-05-09 07:59:59.999000064
128,2018-05-09 08:00:00,9178.0,9390.0,8965.0,9310.0,2018-05-10 07:59:59.999000064
129,2018-05-10 08:00:00,9310.0,9395.12,8970.0,9002.2,2018-05-11 07:59:59.999000064
130,2018-05-11 08:00:00,9002.21,9016.8,8341.0,8400.0,2018-05-12 07:59:59.999000064
131,2018-05-12 08:00:00,8405.94,8646.88,8153.0,8465.94,2018-05-13 07:59:59.999000064
132,2018-05-13 08:00:00,8475.44,8763.36,8298.0,8679.71,2018-05-14 07:59:59.999000064
133,2018-05-14 08:00:00,8679.71,8879.99,8277.0,8663.34,2018-05-15 07:59:59.999000064
134,2018-05-15 08:00:00,8663.37,8859.99,8401.3,8462.0,2018-05-16 07:59:59.999000064
135,2018-05-16 08:00:00,8462.0,8488.0,8083.01,8330.0,2018-05-17 07:59:59.999000064
136,2018-05-17 08:00:00,8330.0,8464.0,7979.0,8041.46,2018-05-18 07:59:59.999000064
137,2018-05-18 08:00:00,8038.82,8273.21,7911.9,8239.81,2018-05-19 07:59:59.999000064
138,2018-05-19 08:00:00,8238.01,8390.8,8095.73,8233.49,2018-05-20 07:59:59.999000064
139,2018-05-20 08:00:00,8233.49,8609.0,8163.9,8526.98,2018-05-21 07:59:59.999000064
140,2018-05-21 08:00:00,8526.97,8595.31,8305.0,8381.24,2018-05-22 07:59:59.999000064
141,2018-05-22 08:00:00,8386.89,8400.18,7935.11,7977.11,2018-05-23 07:59:59.999000064
142,2018-05-23 08:00:00,7977.12,8031.9,7425.0,7501.95,2018-05-24 07:59:59.999000064
143,2018-05-24 08:00:00,7501.95,7730.73,7266.99,7575.01,2018-05-25 07:59:59.999000064
144,2018-05-25 08:00:00,7578.99,7649.55,7308.15,7457.0,2018-05-26 07:59:59.999000064
145,2018-05-26 08:00:00,7456.99,7620.0,7300.0,7333.96,2018-05-27 07:59:59.999000064
146,2018-05-27 08:00:00,7334.0,7400.0,7231.11,7338.99,2018-05-28 07:59:59.999000064
147,2018-05-28 08:00:00,7338.99,7437.0,7058.02,7099.0,2018-05-29 07:59:59.999000064
148,2018-05-29 08:00:00,7099.0,7540.0,7032.95,7461.29,2018-05-30 07:59:59.999000064
149,2018-05-30 08:00:00,7467.98,7569.0,7260.5,7375.96,2018-05-31 07:59:59.999000064
150,2018-05-31 08:00:00,7382.07,7699.0,7327.51,7485.01,2018-06-01 07:59:59.999000064
151,2018-06-01 08:00:00,7485.01,7608.55,7355.54,7521.01,2018-06-02 07:59:59.999000064
152,2018-06-02 08:00:00,7521.01,7697.33,7437.0,7640.03,2018-06-03 07:59:59.999000064
153,2018-06-03 08:00:00,7636.81,7786.69,7600.0,7714.26,2018-06-04 07:59:59.999000064
154,2018-06-04 08:00:00,7714.26,7760.52,7446.5,7487.0,2018-06-05 07:59:59.999000064
155,2018-06-05 08:00:00,7487.0,7679.49,7358.0,7625.0,2018-06-06 07:59:59.999000064
156,2018-06-06 08:00:00,7626.64,7699.0,7467.05,7658.84,2018-06-07 07:59:59.999000064
157,2018-06-07 08:00:00,7658.79,7765.0,7620.0,7691.08,2018-06-08 07:59:59.999000064
158,2018-06-08 08:00:00,7691.08,7703.5,7531.0,7603.44,2018-06-09 07:59:59.999000064
159,2018-06-09 08:00:00,7603.44,7683.98,7450.0,7491.73,2018-06-10 07:59:59.999000064
160,2018-06-10 08:00:00,7491.73,7491.73,6622.81,6764.99,2018-06-11 07:59:59.999000064
161,2018-06-11 08:00:00,6765.0,6922.0,6610.0,6872.0,2018-06-12 07:59:59.999000064
162,2018-06-12 08:00:00,6872.0,6890.51,6435.0,6530.0,2018-06-13 07:59:59.999000064
163,2018-06-13 08:00:00,6530.0,6627.6,6118.68,6292.78,2018-06-14 07:59:59.999000064
164,2018-06-14 08:00:00,6292.78,6720.0,6260.0,6635.98,2018-06-15 07:59:59.999000064
165,2018-06-15 08:00:00,6638.67,6666.66,6362.31,6388.9,2018-06-16 07:59:59.999000064
166,2018-06-16 08:00:00,6380.01,6560.0,6320.86,6483.98,2018-06-17 07:59:59.999000064
167,2018-06-17 08:00:00,6482.5,6589.03,6422.0,6449.61,2018-06-18 07:59:59.999000064
168,2018-06-18 08:00:00,6444.06,6794.38,6380.0,6712.46,2018-06-19 07:59:59.999000064
169,2018-06-19 08:00:00,6711.39,6841.74,6653.0,6741.21,2018-06-20 07:59:59.999000064
170,2018-06-20 08:00:00,6740.0,6817.23,6551.81,6761.51,2018-06-21 07:59:59.999000064
171,2018-06-21 08:00:00,6763.21,6795.0,6672.57,6718.84,2018-06-22 07:59:59.999000064
172,2018-06-22 08:00:00,6717.69,6733.97,5918.94,6045.0,2018-06-23 07:59:59.999000064
173,2018-06-23 08:00:00,6045.92,6260.0,6008.48,6149.98,2018-06-24 07:59:59.999000064
174,2018-06-24 08:00:00,6149.98,6259.8,5750.0,6136.97,2018-06-25 07:59:59.999000064
175,2018-06-25 08:00:00,6137.95,6350.0,6061.97,6252.0,2018-06-26 07:59:59.999000064
176,2018-06-26 08:00:00,6252.0,6272.54,6035.0,6070.78,2018-06-27 07:59:59.999000064
177,2018-06-27 08:00:00,6065.89,6190.43,5971.0,6133.73,2018-06-28 07:59:59.999000064
178,2018-06-28 08:00:00,6134.73,6173.01,5827.0,5853.98,2018-06-29 07:59:59.999000064
179,2018-06-29 08:00:00,5851.01,6300.0,5780.0,6197.92,2018-06-30 07:59:59.999000064
180,2018-06-30 08:00:00,6197.92,6528.99,6186.03,6390.07,2018-07-01 07:59:59.999000064
181,2018-07-01 08:00:00,6391.08,6441.06,6251.0,6356.81,2018-07-02 07:59:59.999000064
182,2018-07-02 08:00:00,6360.82,6685.0,6271.62,6615.29,2018-07-03 07:59:59.999000064
183,2018-07-03 08:00:00,6615.29,6679.35,6463.01,6513.86,2018-07-04 07:59:59.999000064
184,2018-07-04 08:00:00,6511.01,6784.92,6441.11,6586.98,2018-07-05 07:59:59.999000064
185,2018-07-05 08:00:00,6585.53,6712.0,6453.33,6529.2,2018-07-06 07:59:59.999000064
186,2018-07-06 08:00:00,6529.2,6648.54,6425.0,6609.78,2018-07-07 07:59:59.999000064
187,2018-07-07 08:00:00,6609.79,6818.16,6508.88,6756.98,2018-07-08 07:59:59.999000064
188,2018-07-08 08:00:00,6753.48,6780.0,6667.44,6712.1,2018-07-09 07:59:59.999000064
189,2018-07-09 08:00:00,6712.1,6802.06,6612.24,6662.12,2018-07-10 07:59:59.999000064
190,2018-07-10 08:00:00,6662.78,6681.0,6263.0,6296.91,2018-07-11 07:59:59.999000064
191,2018-07-11 08:00:00,6296.91,6406.0,6278.99,6378.07,2018-07-12 07:59:59.999000064
192,2018-07-12 08:00:00,6378.07,6380.28,6070.0,6250.57,2018-07-13 07:59:59.999000064
193,2018-07-13 08:00:00,6251.4,6350.0,6110.0,6214.57,2018-07-14 07:59:59.999000064
194,2018-07-14 08:00:00,6214.57,6335.0,6178.0,6251.99,2018-07-15 07:59:59.999000064
195,2018-07-15 08:00:00,6250.9,6395.0,6225.4,6353.01,2018-07-16 07:59:59.999000064
196,2018-07-16 08:00:00,6354.15,6747.3,6330.4,6723.35,2018-07-17 07:59:59.999000064
197,2018-07-17 08:00:00,6723.33,7468.99,6652.04,7317.44,2018-07-18 07:59:59.999000064
198,2018-07-18 08:00:00,7317.44,7588.08,7225.38,7381.9,2018-07-19 07:59:59.999000064
199,2018-07-19 08:00:00,7381.88,7576.28,7270.0,7466.21,2018-07-20 07:59:59.999000064
200,2018-07-20 08:00:00,7468.86,7700.0,7273.0,7337.53,2018-07-21 07:59:59.999000064
201,2018-07-21 08:00:00,7337.47,7458.47,7211.0,7398.78,2018-07-22 07:59:59.999000064
202,2018-07-22 08:00:00,7399.25,7582.4,7335.5,7394.79,2018-07-23 07:59:59.999000064
203,2018-07-23 08:00:00,7394.78,7833.0,7375.0,7721.01,2018-07-24 07:59:59.999000064
204,2018-07-24 08:00:00,7721.65,8486.0,7696.0,8397.24,2018-07-25 07:59:59.999000064
205,2018-07-25 08:00:00,8397.24,8491.77,8050.0,8175.64,2018-07-26 07:59:59.999000064
206,2018-07-26 08:00:00,8175.63,8315.69,7850.06,7920.0,2018-07-27 07:59:59.999000064
207,2018-07-27 08:00:00,7920.0,8285.0,7805.0,8188.57,2018-07-28 07:59:59.999000064
208,2018-07-28 08:00:00,8188.57,8246.54,8067.0,8225.04,2018-07-29 07:59:59.999000064
209,2018-07-29 08:00:00,8225.04,8294.51,8115.0,8211.0,2018-07-30 07:59:59.999000064
210,2018-07-30 08:00:00,8210.99,8273.0,7866.0,8173.92,2018-07-31 07:59:59.999000064
211,2018-07-31 08:00:00,8171.4,8180.0,7633.0,7730.93,2018-08-01 07:59:59.999000064
212,2018-08-01 08:00:00,7735.67,7750.0,7430.0,7604.58,2018-08-02 07:59:59.999000064
213,2018-08-02 08:00:00,7600.08,7709.46,7455.72,7525.71,2018-08-03 07:59:59.999000064
214,2018-08-03 08:00:00,7525.71,7540.0,7282.44,7418.78,2018-08-04 07:59:59.999000064
215,2018-08-04 08:00:00,7412.27,7494.81,6926.0,7009.84,2018-08-05 07:59:59.999000064
216,2018-08-05 08:00:00,7009.84,7089.87,6882.29,7024.19,2018-08-06 07:59:59.999000064
217,2018-08-06 08:00:00,7024.19,7160.0,6821.0,6934.82,2018-08-07 07:59:59.999000064
218,2018-08-07 08:00:00,6935.0,7150.46,6670.0,6720.06,2018-08-08 07:59:59.999000064
219,2018-08-08 08:00:00,6720.63,6721.54,6123.0,6285.0,2018-08-09 07:59:59.999000064
220,2018-08-09 08:00:00,6283.27,6622.81,6178.6,6529.79,2018-08-10 07:59:59.999000064
221,2018-08-10 08:00:00,6529.79,6575.88,6026.39,6144.01,2018-08-11 07:59:59.999000064
222,2018-08-11 08:00:00,6148.13,6488.0,5971.0,6232.35,2018-08-12 07:59:59.999000064
223,2018-08-12 08:00:00,6222.55,6472.3,6130.0,6308.33,2018-08-13 07:59:59.999000064
224,2018-08-13 08:00:00,6308.56,6545.0,6145.04,6246.35,2018-08-14 07:59:59.999000064
225,2018-08-14 08:00:00,6248.25,6250.33,5880.0,6188.08,2018-08-15 07:59:59.999000064
226,2018-08-15 08:00:00,6188.08,6609.0,6172.11,6267.16,2018-08-16 07:59:59.999000064
227,2018-08-16 08:00:00,6265.27,6480.0,6205.6,6311.75,2018-08-17 07:59:59.999000064
228,2018-08-17 08:00:00,6316.0,6585.0,6285.4,6584.49,2018-08-18 07:59:59.999000064
229,2018-08-18 08:00:00,6579.04,6620.0,6288.0,6387.96,2018-08-19 07:59:59.999000064
230,2018-08-19 08:00:00,6387.96,6541.0,6300.0,6477.53,2018-08-20 07:59:59.999000064
231,2018-08-20 08:00:00,6477.53,6530.0,6220.0,6254.84,2018-08-21 07:59:59.999000064
232,2018-08-21 08:00:00,6251.0,6500.0,6235.08,6480.0,2018-08-22 07:59:59.999000064
233,2018-08-22 08:00:00,6479.98,6882.54,6251.2,6360.89,2018-08-23 07:59:59.999000064
234,2018-08-23 08:00:00,6362.57,6576.99,6342.28,6525.01,2018-08-24 07:59:59.999000064
235,2018-08-24 08:00:00,6525.0,6725.0,6440.5,6681.64,2018-08-25 07:59:59.999000064
236,2018-08-25 08:00:00,6686.98,6789.0,6650.61,6733.64,2018-08-26 07:59:59.999000064
237,2018-08-26 08:00:00,6733.64,6775.27,6568.0,6700.0,2018-08-27 07:59:59.999000064
238,2018-08-27 08:00:00,6700.0,6940.51,6646.5,6908.64,2018-08-28 07:59:59.999000064
239,2018-08-28 08:00:00,6907.26,7135.0,6860.0,7076.11,2018-08-29 07:59:59.999000064
240,2018-08-29 08:00:00,7077.0,7133.81,6912.34,7031.22,2018-08-30 07:59:59.999000064
241,2018-08-30 08:00:00,7033.21,7063.63,6784.81,6984.84,2018-08-31 07:59:59.999000064
242,2018-08-31 08:00:00,6984.84,7089.0,6888.0,7011.21,2018-09-01 07:59:59.999000064
243,2018-09-01 08:00:00,7011.21,7275.0,7008.74,7200.01,2018-09-02 07:59:59.999000064
244,2018-09-02 08:00:00,7201.57,7345.45,7127.0,7302.01,2018-09-03 07:59:59.999000064
245,2018-09-03 08:00:00,7302.0,7338.28,7191.63,7263.02,2018-09-04 07:59:59.999000064
246,2018-09-04 08:00:00,7263.0,7410.0,7227.17,7359.06,2018-09-05 07:59:59.999000064
247,2018-09-05 08:00:00,7359.05,7397.3,6682.0,6700.0,2018-09-06 07:59:59.999000064
248,2018-09-06 08:00:00,6697.27,6725.0,6265.0,6516.01,2018-09-07 07:59:59.999000064
249,2018-09-07 08:00:00,6516.84,6544.0,6320.0,6395.54,2018-09-08 07:59:59.999000064
250,2018-09-08 08:00:00,6395.54,6478.0,6111.0,6185.05,2018-09-09 07:59:59.999000064
251,2018-09-09 08:00:00,6185.06,6441.0,6141.53,6250.81,2018-09-10 07:59:59.999000064
252,2018-09-10 08:00:00,6252.26,6373.98,6221.0,6312.0,2018-09-11 07:59:59.999000064
253,2018-09-11 08:00:00,6311.99,6404.0,6169.68,6294.91,2018-09-12 07:59:59.999000064
254,2018-09-12 08:00:00,6293.0,6360.0,6192.37,6338.62,2018-09-13 07:59:59.999000064
255,2018-09-13 08:00:00,6338.62,6535.0,6337.4,6487.38,2018-09-14 07:59:59.999000064
256,2018-09-14 08:00:00,6487.39,6584.99,6385.62,6476.63,2018-09-15 07:59:59.999000064
257,2018-09-15 08:00:00,6476.63,6565.45,6466.13,6514.96,2018-09-16 07:59:59.999000064
258,2018-09-16 08:00:00,6514.96,6524.62,6370.0,6505.0,2018-09-17 07:59:59.999000064
259,2018-09-17 08:00:00,6500.08,6533.84,6201.0,6248.69,2018-09-18 07:59:59.999000064
260,2018-09-18 08:00:00,6248.69,6390.0,6224.98,6336.45,2018-09-19 07:59:59.999000064
261,2018-09-19 08:00:00,6336.39,6517.7,6123.0,6391.89,2018-09-20 07:59:59.999000064
262,2018-09-20 08:00:00,6392.0,6540.0,6325.0,6492.0,2018-09-21 07:59:59.999000064
263,2018-09-21 08:00:00,6492.0,6784.86,6491.0,6759.02,2018-09-22 07:59:59.999000064
264,2018-09-22 08:00:00,6759.01,6839.03,6627.0,6723.05,2018-09-23 07:59:59.999000064
265,2018-09-23 08:00:00,6723.05,6788.23,6661.75,6708.0,2018-09-24 07:59:59.999000064
266,2018-09-24 08:00:00,6706.81,6730.0,6557.0,6581.39,2018-09-25 07:59:59.999000064
267,2018-09-25 08:00:00,6581.42,6584.01,6325.02,6447.54,2018-09-26 07:59:59.999000064
