交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
668,多頭出場,MacdSE,2022-02-14 20:00,42119.31,0.04696,-22.27,-1.11,2707.46,-0.17,10.76,0.54,36.91,1.85
668,多頭進場,MacdLE,2022-02-14 16:00,42584.97,0.04696,-22.27,-1.11,2707.46,-0.17,10.76,0.54,36.91,1.85
667,空頭出場,MacdLE,2022-02-14 16:00,42584.97,0.04651,18.93,0.95,2729.73,0.15,67.24,3.36,131.38,6.57
667,空頭進場,MacdSE,2022-02-08 20:00,43000.53,0.04651,18.93,0.95,2729.73,0.15,67.24,3.36,131.38,6.57
666,多頭出場,MacdSE,2022-02-08 20:00,43000.53,0.05289,274.10,13.71,2710.80,2.2,406.10,20.31,27.69,1.38
666,多頭進場,MacdLE,2022-02-04 12:00,37810.00,0.05289,274.10,13.71,2710.80,2.2,406.10,20.31,27.69,1.38
665,空頭出場,MacdLE,2022-02-04 12:00,37810.00,0.05343,-20.72,-1.04,2436.70,-0.17,62.84,3.14,43.28,2.16
665,空頭進場,MacdSE,2022-02-02 16:00,37429.78,0.05343,-20.72,-1.04,2436.70,-0.17,62.84,3.14,43.28,2.16
664,多頭出場,MacdSE,2022-02-02 16:00,37429.78,0.05199,-54.31,-2.72,2457.42,-0.43,41.30,2.07,57.67,2.88
664,多頭進場,MacdLE,2022-02-01 00:00,38466.90,0.05199,-54.31,-2.72,2457.42,-0.43,41.30,2.07,57.67,2.88
663,空頭出場,MacdLE,2022-02-01 00:00,38466.90,0.05401,-78.25,-3.91,2511.73,-0.62,16.09,0.8,93.01,4.65
663,空頭進場,MacdSE,2022-01-31 04:00,37025.68,0.05401,-78.25,-3.91,2511.73,-0.62,16.09,0.8,93.01,4.65
662,多頭出場,MacdSE,2022-01-31 04:00,37025.68,0.05518,42.70,2.13,2589.98,0.34,147.43,7.37,183.80,9.19
662,多頭進場,MacdLE,2022-01-24 00:00,36244.55,0.05518,42.70,2.13,2589.98,0.34,147.43,7.37,183.80,9.19
661,空頭出場,MacdLE,2022-01-24 00:00,36244.55,0.05199,115.09,5.75,2547.28,0.93,231.55,11.58,44.62,2.23
661,空頭進場,MacdSE,2022-01-21 04:00,38465.65,0.05199,115.09,5.75,2547.28,0.93,231.55,11.58,44.62,2.23
660,多頭出場,MacdSE,2022-01-21 04:00,38465.65,0.0477,-165.39,-8.27,2432.19,-1.31,75.17,3.76,176.93,8.85
660,多頭進場,MacdLE,2022-01-20 04:00,41924.97,0.0477,-165.39,-8.27,2432.19,-1.31,75.17,3.76,176.93,8.85
659,空頭出場,MacdLE,2022-01-20 04:00,41924.97,0.04654,48.16,2.41,2597.59,0.38,84.96,4.25,23.78,1.19
659,空頭進場,MacdSE,2022-01-16 12:00,42968.30,0.04654,48.16,2.41,2597.59,0.38,84.96,4.25,23.78,1.19
658,多頭出場,MacdSE,2022-01-16 12:00,42968.30,0.04608,-20.35,-1.02,2549.43,-0.16,18.18,0.91,29.79,1.49
658,多頭進場,MacdLE,2022-01-15 16:00,43401.21,0.04608,-20.35,-1.02,2549.43,-0.16,18.18,0.91,29.79,1.49
657,空頭出場,MacdLE,2022-01-15 16:00,43401.21,0.04699,-40.01,-2,2569.77,-0.32,38.91,1.95,42.04,2.1
657,空頭進場,MacdSE,2022-01-14 00:00,42558.35,0.04699,-40.01,-2,2569.77,-0.32,38.91,1.95,42.04,2.1
656,多頭出場,MacdSE,2022-01-14 00:00,42558.35,0.04768,29.07,1.45,2609.78,0.23,121.85,6.09,109.40,5.47
656,多頭進場,MacdLE,2022-01-08 12:00,41940.22,0.04768,29.07,1.45,2609.78,0.23,121.85,6.09,109.40,5.47
655,空頭出場,MacdLE,2022-01-08 12:00,41940.22,0.04475,122.48,6.13,2580.71,0.98,182.20,9.11,7.45,0.37
655,空頭進場,MacdSE,2022-01-05 20:00,44685.93,0.04475,122.48,6.13,2580.71,0.98,182.20,9.11,7.45,0.37
654,多頭出場,MacdSE,2022-01-05 20:00,44685.93,0.04289,-83.45,-4.17,2458.23,-0.67,2.02,0.1,91.24,4.56
654,多頭進場,MacdLE,2022-01-05 16:00,46622.53,0.04289,-83.45,-4.17,2458.23,-0.67,2.02,0.1,91.24,4.56
653,空頭出場,MacdLE,2022-01-05 16:00,46622.53,0.04342,-25.16,-1.26,2541.68,-0.2,14.13,0.71,44.39,2.22
653,空頭進場,MacdSE,2022-01-04 20:00,46052.35,0.04342,-25.16,-1.26,2541.68,-0.2,14.13,0.71,44.39,2.22
652,多頭出場,MacdSE,2022-01-04 20:00,46052.35,0.04262,-37.60,-1.88,2566.84,-0.3,2.34,0.12,60.95,3.05
652,多頭進場,MacdLE,2022-01-04 16:00,46925.34,0.04262,-37.60,-1.88,2566.84,-0.3,2.34,0.12,60.95,3.05
651,空頭出場,MacdLE,2022-01-04 16:00,46925.34,0.04306,-21.04,-1.05,2604.44,-0.17,21.83,1.09,48.06,2.4
651,空頭進場,MacdSE,2022-01-04 00:00,46446.10,0.04306,-21.04,-1.05,2604.44,-0.17,21.83,1.09,48.06,2.4
650,多頭出場,MacdSE,2022-01-04 00:00,46446.10,0.04272,-16.08,-0.8,2625.48,-0.13,50.07,2.5,47.93,2.4
650,多頭進場,MacdLE,2022-01-01 04:00,46813.21,0.04272,-16.08,-0.8,2625.48,-0.13,50.07,2.5,47.93,2.4
649,空頭出場,MacdLE,2022-01-01 04:00,46813.21,0.04327,-26.20,-1.31,2641.56,-0.21,0.17,0.01,31.92,1.6
649,空頭進場,MacdSE,2022-01-01 00:00,46216.93,0.04327,-26.20,-1.31,2641.56,-0.21,0.17,0.01,31.92,1.6
648,多頭出場,MacdSE,2022-01-01 00:00,46216.93,0.04237,-42.13,-2.11,2667.77,-0.33,56.85,2.84,64.77,3.24
648,多頭進場,MacdLE,2021-12-31 04:00,47201.84,0.04237,-42.13,-2.11,2667.77,-0.33,56.85,2.84,64.77,3.24
647,空頭出場,MacdLE,2021-12-31 04:00,47201.84,0.03944,137.64,6.88,2709.89,1.09,189.17,9.46,0.30,0.02
647,空頭進場,MacdSE,2021-12-28 00:00,50701.44,0.03944,137.64,6.88,2709.89,1.09,189.17,9.46,0.30,0.02
646,多頭出場,MacdSE,2021-12-28 00:00,50701.44,0.03905,-20.05,-1,2572.26,-0.16,6.09,0.3,22.95,1.15
646,多頭進場,MacdLE,2021-12-27 20:00,51204.65,0.03905,-20.05,-1,2572.26,-0.16,6.09,0.3,22.95,1.15
645,空頭出場,MacdLE,2021-12-27 20:00,51204.65,0.03947,-21.90,-1.1,2592.30,-0.17,49.06,2.45,56.57,2.83
645,空頭進場,MacdSE,2021-12-25 16:00,50659.91,0.03947,-21.90,-1.1,2592.30,-0.17,49.06,2.45,56.57,2.83
644,多頭出場,MacdSE,2021-12-25 16:00,50659.91,0.03913,-18.01,-0.9,2614.21,-0.14,27.19,1.36,28.59,1.43
644,多頭進場,MacdLE,2021-12-23 20:00,51110.00,0.03913,-18.01,-0.9,2614.21,-0.14,27.19,1.36,28.59,1.43
643,空頭出場,MacdLE,2021-12-23 20:00,51110.00,0.04155,-124.25,-6.21,2632.22,-0.97,2.69,0.13,135.05,6.75
643,空頭進場,MacdSE,2021-12-23 08:00,48129.61,0.04155,-124.25,-6.21,2632.22,-0.97,2.69,0.13,135.05,6.75
642,多頭出場,MacdSE,2021-12-23 08:00,48129.61,0.04263,51.41,2.57,2756.46,0.4,113.28,5.66,12.31,0.62
642,多頭進場,MacdLE,2021-12-21 00:00,46914.17,0.04263,51.41,2.57,2756.46,0.4,113.28,5.66,12.31,0.62
641,空頭出場,MacdLE,2021-12-21 00:00,46914.17,0.04339,-36.05,-1.8,2705.06,-0.28,22.96,1.15,62.90,3.14
641,空頭進場,MacdSE,2021-12-20 12:00,46092.60,0.04339,-36.05,-1.8,2705.06,-0.28,22.96,1.15,62.90,3.14
640,多頭出場,MacdSE,2021-12-20 12:00,46092.60,0.04191,-68.37,-3.42,2741.11,-0.53,24.33,1.22,82.54,4.13
640,多頭進場,MacdLE,2021-12-19 04:00,47714.61,0.04191,-68.37,-3.42,2741.11,-0.53,24.33,1.22,82.54,4.13
639,空頭出場,MacdLE,2021-12-19 04:00,47714.61,0.04254,-30.49,-1.52,2809.48,-0.24,65.79,3.29,42.04,2.1
639,空頭進場,MacdSE,2021-12-17 08:00,47007.25,0.04254,-30.49,-1.52,2809.48,-0.24,65.79,3.29,42.04,2.1
638,多頭出場,MacdSE,2021-12-17 08:00,47007.25,0.04144,-52.41,-2.62,2839.97,-0.41,51.09,2.55,71.29,3.56
638,多頭進場,MacdLE,2021-12-15 04:00,48262.40,0.04144,-52.41,-2.62,2839.97,-0.41,51.09,2.55,71.29,3.56
637,空頭出場,MacdLE,2021-12-15 04:00,48262.40,0.04232,-43.16,-2.16,2892.38,-0.33,66.63,3.33,64.06,3.2
637,空頭進場,MacdSE,2021-12-13 16:00,47252.02,0.04232,-43.16,-2.16,2892.38,-0.33,66.63,3.33,64.06,3.2
636,多頭出場,MacdSE,2021-12-13 16:00,47252.02,0.04145,-41.37,-2.07,2935.54,-0.32,104.94,5.25,51.12,2.56
636,多頭進場,MacdLE,2021-12-11 12:00,48240.43,0.04145,-41.37,-2.07,2935.54,-0.32,104.94,5.25,51.12,2.56
635,空頭出場,MacdLE,2021-12-11 12:00,48240.43,0.04126,8.75,0.44,2976.91,0.07,70.40,3.52,68.81,3.44
635,空頭進場,MacdSE,2021-12-09 16:00,48462.08,0.04126,8.75,0.44,2976.91,0.07,70.40,3.52,68.81,3.44
634,多頭出場,MacdSE,2021-12-09 16:00,48462.08,0.0408,-23.10,-1.15,2968.16,-0.18,118.85,5.94,78.47,3.92
634,多頭進場,MacdLE,2021-12-06 04:00,49018.46,0.0408,-23.10,-1.15,2968.16,-0.18,118.85,5.94,78.47,3.92
633,空頭出場,MacdLE,2021-12-06 04:00,49018.46,0.03552,258.27,12.91,2991.26,2.03,507.73,25.39,46.37,2.32
633,空頭進場,MacdSE,2021-12-02 04:00,56300.12,0.03552,258.27,12.91,2991.26,2.03,507.73,25.39,46.37,2.32
632,多頭出場,MacdSE,2021-12-02 04:00,56300.12,0.03661,61.18,3.06,2732.99,0.48,166.71,8.34,0.20,0.01
632,多頭進場,MacdLE,2021-11-28 20:00,54617.85,0.03661,61.18,3.06,2732.99,0.48,166.71,8.34,0.20,0.01
631,空頭出場,MacdLE,2021-11-28 20:00,54617.85,0.03723,-33.86,-1.69,2671.81,-0.27,17.03,0.85,58.30,2.92
631,空頭進場,MacdSE,2021-11-26 12:00,53719.31,0.03723,-33.86,-1.69,2671.81,-0.27,17.03,0.85,58.30,2.92
630,多頭出場,MacdSE,2021-11-26 12:00,53719.31,0.03461,-140.86,-7.04,2705.67,-1.1,55.89,2.8,142.02,7.1
630,多頭進場,MacdLE,2021-11-23 20:00,57778.21,0.03461,-140.86,-7.04,2705.67,-1.1,55.89,2.8,142.02,7.1
629,空頭出場,MacdLE,2021-11-23 20:00,57778.21,0.03571,-64.15,-3.21,2846.53,-0.5,23.94,1.2,72.23,3.61
629,空頭進場,MacdSE,2021-11-22 20:00,55993.04,0.03571,-64.15,-3.21,2846.53,-0.5,23.94,1.2,72.23,3.61
628,多頭出場,MacdSE,2021-11-22 20:00,55993.04,0.03436,-76.04,-3.8,2910.68,-0.59,1.70,0.08,82.48,4.13
628,多頭進場,MacdLE,2021-11-22 16:00,58194.78,0.03436,-76.04,-3.8,2910.68,-0.59,1.70,0.08,82.48,4.13
627,空頭出場,MacdLE,2021-11-22 16:00,58194.78,0.03497,-35.87,-1.79,2986.73,-0.28,20.80,1.04,79.35,3.97
627,空頭進場,MacdSE,2021-11-22 12:00,57180.52,0.03497,-35.87,-1.79,2986.73,-0.28,20.80,1.04,79.35,3.97
626,多頭出場,MacdSE,2021-11-22 12:00,57180.52,0.03446,-29.78,-1.49,3022.60,-0.23,68.61,3.43,43.84,2.19
626,多頭進場,MacdLE,2021-11-19 20:00,58033.06,0.03446,-29.78,-1.49,3022.60,-0.23,68.61,3.43,43.84,2.19
625,空頭出場,MacdLE,2021-11-19 20:00,58033.06,0.03144,174.85,8.74,3052.38,1.36,251.53,12.58,0.53,0.03
625,空頭進場,MacdSE,2021-11-16 00:00,63606.73,0.03144,174.85,8.74,3052.38,1.36,251.53,12.58,0.53,0.03
624,多頭出場,MacdSE,2021-11-16 00:00,63606.73,0.03094,-31.98,-1.6,2877.52,-0.25,54.70,2.74,38.18,1.91
624,多頭進場,MacdLE,2021-11-14 08:00,64627.58,0.03094,-31.98,-1.6,2877.52,-0.25,54.70,2.74,38.18,1.91
623,空頭出場,MacdLE,2021-11-14 08:00,64627.58,0.0301,53.75,2.69,2909.50,0.42,124.67,6.24,77.66,3.88
623,空頭進場,MacdSE,2021-11-10 08:00,66426.42,0.0301,53.75,2.69,2909.50,0.42,124.67,6.24,77.66,3.88
622,多頭出場,MacdSE,2021-11-10 08:00,66426.42,0.03218,137.75,6.89,2855.75,1.08,205.47,10.28,21.59,1.08
622,多頭進場,MacdLE,2021-11-07 04:00,62133.03,0.03218,137.75,6.89,2855.75,1.08,205.47,10.28,21.59,1.08
621,空頭出場,MacdLE,2021-11-07 04:00,62133.03,0.03204,8.80,0.44,2718.01,0.07,75.73,3.79,13.24,0.66
621,空頭進場,MacdSE,2021-11-04 04:00,62420.00,0.03204,8.80,0.44,2718.01,0.07,75.73,3.79,13.24,0.66
620,多頭出場,MacdSE,2021-11-04 04:00,62420.00,0.0325,28.81,1.44,2709.21,0.23,89.14,4.46,37.20,1.86
620,多頭進場,MacdLE,2021-11-02 08:00,61521.13,0.0325,28.81,1.44,2709.21,0.23,89.14,4.46,37.20,1.86
619,空頭出場,MacdLE,2021-11-02 08:00,61521.13,0.03283,-20.43,-1.02,2680.40,-0.16,9.20,0.46,30.19,1.51
619,空頭進場,MacdSE,2021-11-02 00:00,60911.12,0.03283,-20.43,-1.02,2680.40,-0.16,9.20,0.46,30.19,1.51
618,多頭出場,MacdSE,2021-11-02 00:00,60911.12,0.03235,-29.41,-1.47,2700.83,-0.23,12.16,0.61,48.25,2.41
618,多頭進場,MacdLE,2021-11-01 12:00,61808.00,0.03235,-29.41,-1.47,2700.83,-0.23,12.16,0.61,48.25,2.41
617,空頭出場,MacdLE,2021-11-01 12:00,61808.00,0.03307,-44.72,-2.24,2730.24,-0.35,34.95,1.75,65.35,3.27
617,空頭進場,MacdSE,2021-10-31 12:00,60467.81,0.03307,-44.72,-2.24,2730.24,-0.35,34.95,1.75,65.35,3.27
616,多頭出場,MacdSE,2021-10-31 12:00,60467.81,0.03271,-22.34,-1.12,2774.96,-0.17,60.03,3,108.75,5.44
616,多頭進場,MacdLE,2021-10-28 16:00,61138.61,0.03271,-22.34,-1.12,2774.96,-0.17,60.03,3,108.75,5.44
615,空頭出場,MacdLE,2021-10-28 16:00,61138.61,0.03315,-27.25,-1.36,2797.30,-0.21,77.00,3.85,48.97,2.45
615,空頭進場,MacdSE,2021-10-27 00:00,60328.81,0.03315,-27.25,-1.36,2797.30,-0.21,77.00,3.85,48.97,2.45
614,多頭出場,MacdSE,2021-10-27 00:00,60328.81,0.03221,-56.95,-2.85,2824.55,-0.44,52.17,2.61,73.22,3.66
614,多頭進場,MacdLE,2021-10-25 04:00,62084.68,0.03221,-56.95,-2.85,2824.55,-0.44,52.17,2.61,73.22,3.66
613,空頭出場,MacdLE,2021-10-25 04:00,62084.68,0.03176,27.76,1.39,2881.50,0.22,109.71,5.49,24.38,1.22
613,空頭進場,MacdSE,2021-10-21 16:00,62971.20,0.03176,27.76,1.39,2881.50,0.22,109.71,5.49,24.38,1.22
612,多頭出場,MacdSE,2021-10-21 16:00,62971.20,0.03116,-37.77,-1.89,2853.74,-0.29,87.96,4.4,67.84,3.39
612,多頭進場,MacdLE,2021-10-19 20:00,64170.58,0.03116,-37.77,-1.89,2853.74,-0.29,87.96,4.4,67.84,3.39
611,空頭出場,MacdLE,2021-10-19 20:00,64170.58,0.03272,-100.36,-5.02,2891.51,-0.77,70.24,3.51,104.35,5.22
611,空頭進場,MacdSE,2021-10-17 04:00,61115.86,0.03272,-100.36,-5.02,2891.51,-0.77,70.24,3.51,104.35,5.22
610,多頭出場,MacdSE,2021-10-17 04:00,61115.86,0.03444,104.63,5.23,2991.87,0.81,167.42,8.37,43.18,2.16
610,多頭進場,MacdLE,2021-10-14 04:00,58065.99,0.03444,104.63,5.23,2991.87,0.81,167.42,8.37,43.18,2.16
609,空頭出場,MacdLE,2021-10-14 04:00,58065.99,0.03494,-29.26,-1.46,2887.25,-0.23,117.24,5.86,45.36,2.27
609,空頭進場,MacdSE,2021-10-12 12:00,57240.14,0.03494,-29.26,-1.46,2887.25,-0.23,117.24,5.86,45.36,2.27
608,多頭出場,MacdSE,2021-10-12 12:00,57240.14,0.03478,-9.10,-0.45,2916.50,-0.07,11.93,0.6,38.12,1.91
608,多頭進場,MacdLE,2021-10-11 16:00,57490.17,0.03478,-9.10,-0.45,2916.50,-0.07,11.93,0.6,38.12,1.91
607,空頭出場,MacdLE,2021-10-11 16:00,57490.17,0.03718,-138.16,-6.91,2925.60,-1.06,6.03,0.3,144.93,7.25
607,空頭進場,MacdSE,2021-10-08 00:00,53785.22,0.03718,-138.16,-6.91,2925.60,-1.06,6.03,0.3,144.93,7.25
606,多頭出場,MacdSE,2021-10-08 00:00,53785.22,0.04009,156.26,7.81,3063.76,1.21,235.25,11.76,12.27,0.61
606,多頭進場,MacdLE,2021-10-05 12:00,49877.06,0.04009,156.26,7.81,3063.76,1.21,235.25,11.76,12.27,0.61
605,空頭出場,MacdLE,2021-10-05 12:00,49877.06,0.04149,-69.99,-3.5,2907.50,-0.54,54.11,2.71,89.40,4.47
605,空頭進場,MacdSE,2021-10-04 00:00,48200.01,0.04149,-69.99,-3.5,2907.50,-0.54,54.11,2.71,89.40,4.47
604,多頭出場,MacdSE,2021-10-04 00:00,48200.01,0.041,-23.96,-1.2,2977.49,-0.18,2.39,0.12,48.29,2.41
604,多頭進場,MacdLE,2021-10-03 20:00,48774.76,0.041,-23.96,-1.2,2977.49,-0.18,2.39,0.12,48.29,2.41
603,空頭出場,MacdLE,2021-10-03 20:00,48774.76,0.04177,-37.79,-1.89,3001.45,-0.29,2.22,0.11,56.52,2.83
603,空頭進場,MacdSE,2021-10-03 16:00,47879.81,0.04177,-37.79,-1.89,3001.45,-0.29,2.22,0.11,56.52,2.83
602,多頭出場,MacdSE,2021-10-03 16:00,47879.81,0.04588,196.34,9.82,3039.24,1.53,224.78,11.24,41.23,2.06
602,多頭進場,MacdLE,2021-09-30 04:00,43591.24,0.04588,196.34,9.82,3039.24,1.53,224.78,11.24,41.23,2.06
601,空頭出場,MacdLE,2021-09-30 04:00,43591.24,0.04796,-91.16,-4.56,2842.90,-0.7,38.12,1.91,97.59,4.88
601,空頭進場,MacdSE,2021-09-29 16:00,41698.97,0.04796,-91.16,-4.56,2842.90,-0.7,38.12,1.91,97.59,4.88
600,多頭出場,MacdSE,2021-09-29 16:00,41698.97,0.04716,-33.46,-1.67,2934.06,-0.26,8.76,0.44,36.98,1.85
600,多頭進場,MacdLE,2021-09-29 12:00,42399.98,0.04716,-33.46,-1.67,2934.06,-0.26,8.76,0.44,36.98,1.85
599,空頭出場,MacdLE,2021-09-29 12:00,42399.98,0.04787,-30.19,-1.51,2967.52,-0.23,48.81,2.44,39.26,1.96
599,空頭進場,MacdSE,2021-09-28 08:00,41777.79,0.04787,-30.19,-1.51,2967.52,-0.23,48.81,2.44,39.26,1.96
598,多頭出場,MacdSE,2021-09-28 08:00,41777.79,0.04644,-60.11,-3.01,2997.70,-0.46,59.54,2.98,65.85,3.29
598,多頭進場,MacdLE,2021-09-26 12:00,43063.57,0.04644,-60.11,-3.01,2997.70,-0.46,59.54,2.98,65.85,3.29
597,空頭出場,MacdLE,2021-09-26 12:00,43063.57,0.0485,-89.48,-4.48,3057.81,-0.68,9.01,0.45,122.41,6.12
597,空頭進場,MacdSE,2021-09-26 08:00,41227.07,0.0485,-89.48,-4.48,3057.81,-0.68,9.01,0.45,122.41,6.12
596,多頭出場,MacdSE,2021-09-26 08:00,41227.07,0.04687,-67.83,-3.39,3147.29,-0.51,6.47,0.32,90.00,4.5
596,多頭進場,MacdLE,2021-09-25 20:00,42665.95,0.04687,-67.83,-3.39,3147.29,-0.51,6.47,0.32,90.00,4.5
595,空頭出場,MacdLE,2021-09-25 20:00,42665.95,0.0472,-14.30,-0.72,3215.12,-0.11,34.03,1.7,39.31,1.97
595,空頭進場,MacdSE,2021-09-24 20:00,42371.43,0.0472,-14.30,-0.72,3215.12,-0.11,34.03,1.7,39.31,1.97
594,多頭出場,MacdSE,2021-09-24 20:00,42371.43,0.04609,-47.11,-2.36,3229.42,-0.35,83.46,4.17,125.10,6.26
594,多頭進場,MacdLE,2021-09-22 20:00,43384.93,0.04609,-47.11,-2.36,3229.42,-0.35,83.46,4.17,125.10,6.26
593,空頭出場,MacdLE,2021-09-22 20:00,43384.93,0.0418,186.04,9.3,3276.53,1.42,344.44,17.22,20.60,1.03
593,空頭進場,MacdSE,2021-09-19 04:00,47844.88,0.0418,186.04,9.3,3276.53,1.42,344.44,17.22,20.60,1.03
592,多頭出場,MacdSE,2021-09-19 04:00,47844.88,0.04135,-21.99,-1.1,3090.49,-0.17,12.74,0.64,32.26,1.61
592,多頭進場,MacdLE,2021-09-18 12:00,48367.16,0.04135,-21.99,-1.1,3090.49,-0.17,12.74,0.64,32.26,1.61
591,空頭出場,MacdLE,2021-09-18 12:00,48367.16,0.04219,-41.06,-2.05,3112.48,-0.31,29.50,1.48,60.94,3.05
591,空頭進場,MacdSE,2021-09-17 12:00,47403.56,0.04219,-41.06,-2.05,3112.48,-0.31,29.50,1.48,60.94,3.05
590,多頭出場,MacdSE,2021-09-17 12:00,47403.56,0.0439,80.71,4.04,3153.54,0.62,131.56,6.58,96.15,4.81
590,多頭進場,MacdLE,2021-09-11 12:00,45555.68,0.0439,80.71,4.04,3153.54,0.62,131.56,6.58,96.15,4.81
589,空頭出場,MacdLE,2021-09-11 12:00,45555.68,0.04459,-32.22,-1.61,3072.82,-0.25,5.15,0.26,39.68,1.98
589,空頭進場,MacdSE,2021-09-11 00:00,44842.20,0.04459,-32.22,-1.61,3072.82,-0.25,5.15,0.26,39.68,1.98
588,多頭出場,MacdSE,2021-09-11 00:00,44842.20,0.0428,-80.75,-4.04,3105.04,-0.61,4.01,0.2,110.94,5.55
588,多頭進場,MacdLE,2021-09-10 04:00,46719.71,0.0428,-80.75,-4.04,3105.04,-0.61,4.01,0.2,110.94,5.55
587,空頭出場,MacdLE,2021-09-10 04:00,46719.71,0.04286,-3.13,-0.16,3185.79,-0.02,95.98,4.8,38.30,1.92
587,空頭進場,MacdSE,2021-09-07 16:00,46656.07,0.04286,-3.13,-0.16,3185.79,-0.02,95.98,4.8,38.30,1.92
586,多頭出場,MacdSE,2021-09-07 16:00,46656.07,0.03864,-197.48,-9.87,3188.92,-1.48,44.74,2.24,344.63,17.23
586,多頭進場,MacdLE,2021-09-06 00:00,51756.88,0.03864,-197.48,-9.87,3188.92,-1.48,44.74,2.24,344.63,17.23
585,空頭出場,MacdLE,2021-09-06 00:00,51756.88,0.04002,-71.72,-3.59,3386.39,-0.53,20.80,1.04,77.25,3.86
585,空頭進場,MacdSE,2021-09-04 20:00,49974.83,0.04002,-71.72,-3.59,3386.39,-0.53,20.80,1.04,77.25,3.86
584,多頭出場,MacdSE,2021-09-04 20:00,49974.83,0.04153,75.49,3.78,3458.12,0.56,118.27,5.92,2.30,0.12
584,多頭進場,MacdLE,2021-09-01 20:00,48147.25,0.04153,75.49,3.78,3458.12,0.56,118.27,5.92,2.30,0.12
583,空頭出場,MacdLE,2021-09-01 20:00,48147.25,0.04169,-8.04,-0.4,3382.63,-0.06,60.33,3.02,49.89,2.5
583,空頭進場,MacdSE,2021-08-30 04:00,47964.02,0.04169,-8.04,-0.4,3382.63,-0.06,60.33,3.02,49.89,2.5
582,多頭出場,MacdSE,2021-08-30 04:00,47964.02,0.04141,-14.05,-0.7,3390.67,-0.1,55.23,2.76,22.19,1.11
582,多頭進場,MacdLE,2021-08-27 20:00,48293.68,0.04141,-14.05,-0.7,3390.67,-0.1,55.23,2.76,22.19,1.11
581,空頭出場,MacdLE,2021-08-27 20:00,48293.68,0.04061,38.03,1.9,3404.72,0.28,121.22,6.06,25.38,1.27
581,空頭進場,MacdSE,2021-08-23 20:00,49240.01,0.04061,38.03,1.9,3404.72,0.28,121.22,6.06,25.38,1.27
580,多頭出場,MacdSE,2021-08-23 20:00,49240.01,0.03979,-40.98,-2.05,3366.68,-0.31,9.35,0.47,47.27,2.36
580,多頭進場,MacdLE,2021-08-23 04:00,50260.00,0.03979,-40.98,-2.05,3366.68,-0.31,9.35,0.47,47.27,2.36
579,空頭出場,MacdLE,2021-08-23 04:00,50260.00,0.04111,-66.68,-3.33,3407.66,-0.49,16.61,0.83,70.18,3.51
579,空頭進場,MacdSE,2021-08-22 20:00,48647.84,0.04111,-66.68,-3.33,3407.66,-0.49,16.61,0.83,70.18,3.51
578,多頭出場,MacdSE,2021-08-22 20:00,48647.84,0.04281,82.55,4.13,3474.35,0.62,130.24,6.51,16.03,0.8
578,多頭進場,MacdLE,2021-08-19 20:00,46710.00,0.04281,82.55,4.13,3474.35,0.62,130.24,6.51,16.03,0.8
577,空頭出場,MacdLE,2021-08-19 20:00,46710.00,0.04315,-16.19,-0.81,3391.80,-0.12,104.06,5.2,35.41,1.77
577,空頭進場,MacdSE,2021-08-16 16:00,46344.03,0.04315,-16.19,-0.81,3391.80,-0.12,104.06,5.2,35.41,1.77
576,多頭出場,MacdSE,2021-08-16 16:00,46344.03,0.04209,-49.76,-2.49,3407.99,-0.37,7.89,0.39,66.08,3.3
576,多頭進場,MacdLE,2021-08-16 12:00,47516.95,0.04209,-49.76,-2.49,3407.99,-0.37,7.89,0.39,66.08,3.3
575,空頭出場,MacdLE,2021-08-16 12:00,47516.95,0.04372,-78.17,-3.91,3457.75,-0.58,10.22,0.51,101.43,5.07
575,空頭進場,MacdSE,2021-08-15 08:00,45738.34,0.04372,-78.17,-3.91,3457.75,-0.58,10.22,0.51,101.43,5.07
574,多頭出場,MacdSE,2021-08-15 08:00,45738.34,0.04304,-31.45,-1.57,3535.92,-0.23,72.29,3.61,40.69,2.04
574,多頭進場,MacdLE,2021-08-13 20:00,46459.86,0.04304,-31.45,-1.57,3535.92,-0.23,72.29,3.61,40.69,2.04
573,空頭出場,MacdLE,2021-08-13 20:00,46459.86,0.0441,-49.57,-2.48,3567.37,-0.36,69.26,3.46,61.87,3.09
573,空頭進場,MacdSE,2021-08-10 12:00,45345.05,0.0441,-49.57,-2.48,3567.37,-0.36,69.26,3.46,61.87,3.09
572,多頭出場,MacdSE,2021-08-10 12:00,45345.05,0.0436,-23.32,-1.17,3616.94,-0.17,35.95,1.8,42.53,2.13
572,多頭進場,MacdLE,2021-08-09 16:00,45870.76,0.0436,-23.32,-1.17,3616.94,-0.17,35.95,1.8,42.53,2.13
571,空頭出場,MacdLE,2021-08-09 16:00,45870.76,0.04566,-95.22,-4.76,3640.26,-0.69,46.16,2.31,112.32,5.62
571,空頭進場,MacdSE,2021-08-09 00:00,43794.36,0.04566,-95.22,-4.76,3640.26,-0.69,46.16,2.31,112.32,5.62
570,多頭出場,MacdSE,2021-08-09 00:00,43794.36,0.05031,202.94,10.15,3735.48,1.5,279.41,13.97,121.92,6.1
570,多頭進場,MacdLE,2021-08-04 20:00,39752.17,0.05031,202.94,10.15,3735.48,1.5,279.41,13.97,121.92,6.1
