,index,Open Time,open,high,low,close,Close Time,EMA,RSI,BBL_70_1.6,BBM_70_1.6,BBU_70_1.6,BBB_70_1.6,BBP_70_1.6
44,1093,2020-08-14,11779.77,11850.0,11634.03,11760.54,2020-08-14 23:59:59.999000064,10111.64,63.97,8396.968711342177,9901.30942857142,11405.650145800662,30.38670244742148,1.1243467819206567
45,1094,2020-08-15,11760.55,11980.0,11680.0,11852.4,2020-08-15 23:59:59.999000064,10158.08,63.47,8387.786855163804,9931.87199999999,11475.957144836177,31.09353694522418,1.0921558167033643
46,1095,2020-08-16,11852.4,11931.72,11686.0,11911.0,2020-08-16 23:59:59.999000064,10205.81,64.88,8377.526166253127,9963.094142857133,11548.66211946114,31.828826544628246,1.0957820430977074
47,1096,2020-08-17,11910.99,12468.0,11769.78,12281.13,2020-08-17 23:59:59.999000064,10253.84,65.8,8366.5459190004,9994.00842857142,11621.47093814244,32.56876399900446,1.0889479973132756
48,1097,2020-08-18,12281.15,12387.77,11817.93,11945.01,2020-08-18 23:59:59.999000064,10310.95,71.02,8345.95492236692,10029.710571428563,11713.466220490205,33.57535867202636,1.1685766517921305
49,1098,2020-08-19,11945.1,12020.08,11561.0,11754.59,2020-08-19 23:59:59.999000064,10356.98,61.7,8339.029516241098,10060.748571428563,11782.467626616028,34.22646024724165,1.0472296490225768
50,1099,2020-08-20,11754.38,11888.0,11668.0,11853.55,2020-08-20 23:59:59.999000064,10396.35,57.06,8336.37534658434,10087.45085714285,11838.52636770136,34.717899206786946,0.9759729471419188
51,1100,2020-08-21,11853.54,11878.0,11485.81,11531.34,2020-08-21 23:59:59.999000064,10437.4,58.81,8348.573764692574,10124.231714285706,11899.88966387884,35.07738660480492,0.9869485944943792
52,1101,2020-08-22,11531.23,11686.0,11376.81,11662.96,2020-08-22 23:59:59.999000064,10468.21,51.37,8362.8747603864,10153.74985714285,11944.6249538993,35.27514705311801,0.8845829743659895
53,1102,2020-08-23,11663.51,11718.07,11514.13,11648.13,2020-08-23 23:59:59.999000064,10501.88,53.98,8376.404120255698,10185.037999999993,11993.671879744288,35.51550577905151,0.908726170773997
54,1103,2020-08-24,11648.12,11824.9,11585.09,11748.2,2020-08-24 23:59:59.999000064,10534.17,53.61,8395.708449276699,10217.981142857137,12040.253836437576,35.667959611655675,0.8924052811033725
55,1104,2020-08-25,11748.19,11767.85,11117.64,11318.42,2020-08-25 23:59:59.999000064,10568.36,55.74,8412.525182450894,10251.154571428564,12089.783960406234,35.87165477149654,0.9071063580148229
56,1105,2020-08-26,11318.42,11539.32,11244.0,11461.43,2020-08-26 23:59:59.999000064,10589.49,45.89,8432.469461719522,10276.746714285708,12121.023966851893,35.89223912665777,0.7824069115055438
57,1106,2020-08-27,11461.42,11592.2,11125.0,11330.38,2020-08-27 23:59:59.999000064,10614.05,49.15,8454.181043859728,10305.265142857137,12156.349241854547,35.92501645201136,0.8122912831915804
58,1107,2020-08-28,11330.38,11542.65,11276.89,11526.91,2020-08-28 23:59:59.999000064,10634.23,46.36,8480.448384133348,10333.037428571424,12185.6264730095,35.857588966349134,0.7691753398906358
59,1108,2020-08-29,11526.9,11580.02,11417.04,11465.84,2020-08-29 23:59:59.999000064,10659.38,50.92,8509.06788005123,10364.70414285714,12220.340405663048,35.80683514415073,0.8131529277686952
60,1109,2020-08-30,11465.84,11719.0,11458.0,11711.16,2020-08-30 23:59:59.999000064,10682.09,49.49,8537.811417416522,10394.802571428567,12251.793725440612,35.72922412429882,0.7883797874474114
61,1110,2020-08-31,11711.17,11800.77,11570.0,11649.51,2020-08-31 23:59:59.999000064,10711.08,55.02,8568.013233954247,10429.32371428571,12290.634194617174,35.69379053374109,0.8443397271061455
62,1111,2020-09-01,11649.51,12050.85,11515.0,11921.97,2020-09-01 23:59:59.999000064,10737.52,53.42,8587.435052008064,10457.378285714283,12327.321519420502,35.76313646912303,0.8187614716846022
63,1112,2020-09-02,11921.97,11954.57,11160.1,11388.54,2020-09-02 23:59:59.999000064,10770.88,59.15,8606.854447380705,10490.201714285713,12373.548981190721,35.906788414568574,0.8801126618744024
64,1113,2020-09-03,11388.54,11462.6,9960.8,10140.85,2020-09-03 23:59:59.999000064,10788.28,46.84,8643.289071891764,10520.061857142857,12396.83464239395,35.679881178204504,0.7313754093415604
65,1114,2020-09-04,10138.29,10627.05,9875.5,10446.25,2020-09-04 23:59:59.999000064,10769.97,30.57,8670.460834373393,10532.759,12395.057165626607,35.36201987772829,0.39409080476990316
66,1115,2020-09-05,10446.25,10565.68,9825.0,10166.69,2020-09-05 23:59:59.999000064,10760.85,36.5,8707.49975427983,10551.102428571428,12394.705102863027,34.94616201050782,0.4715631708411039
67,1116,2020-09-06,10166.69,10347.14,9994.86,10256.2,2020-09-06 23:59:59.999000064,10744.12,33.65,8746.34931452961,10567.598,12388.84668547039,34.46854593580091,0.38993595350311716
68,1117,2020-09-07,10255.89,10410.75,9875.0,10373.44,2020-09-07 23:59:59.999000064,10730.36,35.41,8783.108506997962,10583.879857142856,12384.65120728775,34.02856749039132,0.4089307320675482
69,1118,2020-09-08,10373.45,10438.0,9850.0,10126.65,2020-09-08 23:59:59.999000064,10720.31,37.77,8819.477322026565,10600.744428571426,12382.011535116288,33.606453179720845,0.4361986678650597
70,1119,2020-09-09,10126.66,10343.0,9981.01,10219.2,2020-09-09 23:59:59.999000064,10703.59,34.85,8853.50925018087,10614.866999999998,12376.224749819126,33.1866192919634,0.36141174328436915
71,1120,2020-09-10,10219.29,10483.35,10070.83,10336.87,2020-09-10 23:59:59.999000064,10689.94,36.85,8886.08366109775,10628.971285714286,12371.858910330822,32.79503872513118,0.38247053914206847
72,1121,2020-09-11,10336.86,10397.6,10200.0,10387.89,2020-09-11 23:59:59.999000064,10680.0,39.42,8928.416794640165,10646.832999999999,12365.249205359833,32.28032609058175,0.40980852047566374
73,1122,2020-09-12,10387.89,10477.97,10269.25,10440.92,2020-09-12 23:59:59.999000064,10671.77,40.57,8974.04922988991,10665.834428571427,12357.619627252943,31.723447612304874,0.41785469314070084
74,1123,2020-09-13,10440.67,10580.11,10200.0,10332.83,2020-09-13 23:59:59.999000064,10665.26,41.81,9017.934375451343,10684.486857142856,12351.03933883437,31.19574208802325,0.4268499312738752
75,1124,2020-09-14,10332.84,10750.0,10212.34,10671.77,2020-09-14 23:59:59.999000064,10655.9,39.95,9063.728401195509,10702.535857142855,12341.343313090201,30.624657143355584,0.3872058289089414
76,1125,2020-09-15,10671.77,10930.04,10606.48,10785.31,2020-09-15 23:59:59.999000064,10656.34,47.9,9103.76436640278,10721.525857142857,12339.287347882933,30.17782193123747,0.48462200471835487
77,1126,2020-09-16,10785.23,11093.0,10661.22,10954.01,2020-09-16 23:59:59.999000064,10659.97,50.31,9150.340936775257,10743.351999999999,12336.36306322474,29.65575480026609,0.5131442903840312
78,1127,2020-09-17,10954.01,11045.46,10745.83,10939.99,2020-09-17 23:59:59.999000064,10668.26,53.77,9191.632305104868,10765.036999999998,12338.44169489513,29.231756377523478,0.5600522550279402
79,1128,2020-09-18,10940.0,11038.03,10812.84,10933.39,2020-09-18 23:59:59.999000064,10675.91,53.43,9243.696444552847,10789.430999999997,12335.165555447147,28.65275389308576,0.54870467554387
80,1129,2020-09-19,10933.4,11179.79,10887.37,11080.65,2020-09-19 23:59:59.999000064,10683.16,53.26,9294.302865144939,10812.931857142856,12331.560849140773,28.089125355853128,0.5396634541721265
81,1130,2020-09-20,11080.64,11080.64,10723.0,10920.28,2020-09-20 23:59:59.999000064,10694.36,56.65,9350.721452225805,10839.312142857141,12327.902833488477,27.466515790160777,0.5810591718266447
82,1131,2020-09-21,10920.28,10988.86,10296.35,10417.22,2020-09-21 23:59:59.999000064,10700.72,52.16,9403.476163213536,10862.411714285712,12321.347265357888,26.862092681562707,0.5198323653405255
83,1132,2020-09-22,10417.22,10572.71,10353.0,10529.61,2020-09-22 23:59:59.999000064,10692.74,41.02,9451.23322682653,10879.191857142854,12307.150487459177,26.251189409418885,0.3382404618260831
84,1133,2020-09-23,10529.61,10537.15,10136.82,10241.46,2020-09-23 23:59:59.999000064,10688.14,43.94,9502.285188703487,10897.388428571427,12292.491668439367,25.60435922812799,0.36818952961279056
85,1134,2020-09-24,10241.46,10795.24,10190.93,10736.32,2020-09-24 23:59:59.999000064,10675.56,38.6,9550.018360222584,10912.300714285711,12274.583068348838,24.96783015298893,0.25378059024075633
86,1135,2020-09-25,10736.33,10760.53,10556.24,10686.67,2020-09-25 23:59:59.999000064,10677.27,49.99,9616.136527673398,10935.19514285714,12254.25375804088,24.12501282238844,0.42461853454880855
87,1136,2020-09-26,10686.57,10820.94,10644.68,10728.6,2020-09-26 23:59:59.999000064,10677.53,48.99,9682.344804477649,10957.084571428568,12231.824338379487,23.26786397678996,0.3938941976856898
88,1137,2020-09-27,10728.59,10799.0,10594.82,10774.25,2020-09-27 23:59:59.999000064,10678.97,49.91,9750.995620776595,10979.345857142851,12207.696093509107,22.375654293960068,0.3979298209423378
89,1138,2020-09-28,10774.26,10950.0,10626.0,10696.12,2020-09-28 23:59:59.999000064,10681.66,50.96,9820.825082808089,11001.706857142852,12182.588631477614,21.467246667603685,0.40369617768426425
90,1139,2020-09-29,10696.11,10867.54,10635.87,10840.48,2020-09-29 23:59:59.999000064,10682.06,49.04,9895.489171404615,11023.640142857137,12151.791114309659,20.467848312039052,0.35483762761138543
91,1140,2020-09-30,10840.58,10849.34,10665.13,10776.59,2020-09-30 23:59:59.999000064,10686.53,52.64,9960.273358742945,11044.362714285708,12128.45206982847,19.63154205612082,0.40601203063022356
92,1141,2020-10-01,10776.59,10920.0,10437.0,10619.13,2020-10-01 23:59:59.999000064,10689.07,50.9,10017.419727142787,11062.34028571428,12107.26084428577,18.89149188297678,0.36326698074304925
93,1142,2020-10-02,10619.13,10664.64,10374.0,10570.4,2020-10-02 23:59:59.999000064,10687.1,46.77,10066.581648856509,11076.852571428564,12087.12349400062,18.24111887483147,0.27346543328038875
94,1143,2020-10-03,10570.4,10603.56,10496.46,10542.06,2020-10-03 23:59:59.999000064,10683.81,45.52,10120.580350026845,11091.599714285707,12062.619078544569,17.509094977674195,0.23162238907381788
95,1144,2020-10-04,10542.07,10696.87,10517.87,10666.63,2020-10-04 23:59:59.999000064,10679.82,44.76,10164.063381015632,11103.623285714277,12043.183190412921,16.92348309236077,0.20116153163518066
96,1145,2020-10-05,10666.62,10798.0,10615.64,10792.21,2020-10-05 23:59:59.999000064,10679.44,48.84,10198.027513225457,11114.12442857142,12030.221343917383,16.485273693552042,0.2557548655196487
97,1146,2020-10-06,10792.2,10800.0,10525.0,10599.66,2020-10-06 23:59:59.999000064,10682.62,52.69,10192.721834573538,11110.727857142849,12028.73387971216,16.524678389618625,0.32651101991065706
98,1147,2020-10-07,10599.65,10681.87,10546.17,10666.39,2020-10-07 23:59:59.999000064,10680.28,46.8,10184.008359846175,11106.347571428563,12028.686783010951,16.609226492337328,0.2253192941026216
99,1148,2020-10-08,10666.4,10950.0,10530.41,10925.57,2020-10-08 23:59:59.999000064,10679.89,48.96,10174.031145144338,11100.145857142848,12026.26056914136,16.68653230178167,0.2658249828431911
100,1149,2020-10-09,10925.44,11104.64,10829.0,11050.64,2020-10-09 23:59:59.999000064,10686.81,56.44,10170.946552241418,11097.655142857133,12024.363733472848,16.700980138352556,0.4070823640780589
101,1150,2020-10-10,11050.64,11491.0,11050.51,11293.22,2020-10-10 23:59:59.999000064,10697.06,59.56,10167.973455426163,11093.586285714277,12019.19911600239,16.68735080701662,0.47680116118263544
102,1151,2020-10-11,11293.22,11445.0,11221.0,11369.02,2020-10-11 23:59:59.999000064,10713.85,64.89,10169.939423332795,11086.329857142846,12002.720290952897,16.53189911573174,0.6128831856073464
103,1152,2020-10-12,11369.02,11720.01,11172.0,11528.25,2020-10-12 23:59:59.999000064,10732.31,66.39,10172.62816760419,11090.582142857133,12008.536118110074,16.553756393105985,0.6516622100068494
104,1153,2020-10-13,11528.24,11557.0,11300.0,11420.56,2020-10-13 23:59:59.999000064,10754.73,69.4,10173.58615859312,11094.990142857132,12016.394127121144,16.609370038191607,0.7351030951363499
105,1154,2020-10-14,11420.57,11547.98,11280.0,11417.89,2020-10-14 23:59:59.999000064,10773.48,65.1,10174.951418513061,11098.25557142856,12021.55972434406,16.63872573438409,0.6745440154003818
106,1155,2020-10-15,11417.89,11617.34,11250.83,11505.12,2020-10-15 23:59:59.999000064,10791.64,64.99,10176.589707849795,11093.583857142845,12010.578006435895,16.53197309546858,0.6768310861673305
107,1156,2020-10-16,11505.13,11541.15,11200.0,11319.32,2020-10-16 23:59:59.999000064,10811.73,66.96,10178.493610524056,11089.907571428561,12001.321532333066,16.436817981289995,0.727790250304792
108,1157,2020-10-17,11319.24,11402.42,11255.0,11360.2,2020-10-17 23:59:59.999000064,10826.03,59.21,10178.644455912287,11085.977285714274,11993.310115516262,16.369018380927127,0.6285430806778102
109,1158,2020-10-18,11360.31,11505.0,11346.22,11503.14,2020-10-18 23:59:59.999000064,10841.08,60.32,10180.666108849604,11080.252857142847,11979.83960543609,16.237657387273924,0.6556587752034456
110,1159,2020-10-19,11503.14,11823.99,11407.96,11751.47,2020-10-19 23:59:59.999000064,10859.73,64.02,10181.850034532068,11077.702142857133,11973.554251182199,16.173969958250012,0.7374487112266154
111,1160,2020-10-20,11751.46,12038.38,11677.59,11909.99,2020-10-20 23:59:59.999000064,10884.85,69.44,10184.14431346534,11075.68157142856,11967.21882939178,16.09900487321844,0.8789961790914393
112,1161,2020-10-21,11910.0,13217.68,11886.95,12780.96,2020-10-21 23:59:59.999000064,10913.73,72.33,10179.479639691977,11083.080285714275,11986.680931736573,16.30594785435254,0.9575692358819534
113,1162,2020-10-22,12780.75,13185.0,12678.08,12968.52,2020-10-22 23:59:59.999000064,10966.32,82.36,10145.12903371284,11100.457571428562,12055.786109144285,17.21241726421513,1.3794317149727202
114,1163,2020-10-23,12968.84,13027.69,12720.08,12923.07,2020-10-23 23:59:59.999000064,11022.73,83.75,10106.156512450887,11117.444285714275,12128.732058977663,18.192810276780524,1.4153654198306682
115,1164,2020-10-24,12923.06,13166.73,12870.0,13111.73,2020-10-24 23:59:59.999000064,11076.26,82.03,10072.871358001066,11134.051571428561,12195.231784856056,19.061887878274657,1.3429333707576108
116,1165,2020-10-25,13111.73,13350.0,12888.0,13028.83,2020-10-25 23:59:59.999000064,11133.6,83.55,10034.25769860072,11152.041999999989,12269.826301399256,20.046271371633445,1.3765948839802227
117,1166,2020-10-26,13029.64,13238.81,12765.0,13052.19,2020-10-26 23:59:59.999000064,11187.01,80.33,10003.269213537324,11168.022714285704,12332.776215034084,20.85872370690064,1.2991464651182265
118,1167,2020-10-27,13052.15,13789.29,13019.87,13636.17,2020-10-27 23:59:59.999000064,11239.54,80.56,9978.68186295737,11179.03699999999,12379.392137042609,21.475108044505454,1.2802328420132816
119,1168,2020-10-28,13636.16,13859.48,12888.0,13266.4,2020-10-28 23:59:59.999000064,11307.05,85.29,9923.079896507339,11203.19499999999,12483.310103492642,22.852679141845744,1.4502914985386608
120,1169,2020-10-29,13266.4,13642.91,12920.77,13455.7,2020-10-29 23:59:59.999000064,11362.25,73.01,9889.854285268326,11224.795285714275,12559.736286160225,23.78557410565733,1.2646797549868147
121,1170,2020-10-30,13455.69,13669.98,13115.0,13560.1,2020-10-30 23:59:59.999000064,11421.22,75.02,9851.874769065713,11247.683142857131,12643.49151664855,24.819482484760965,1.2909419726238227
122,1171,2020-10-31,13560.1,14100.0,13411.5,13791.0,2020-10-31 23:59:59.999000064,11481.47,76.09,9814.221268130119,11276.666999999989,12739.112731869858,25.937552857947676,1.2806898233004638
123,1172,2020-11-01,13791.0,13895.0,13603.0,13761.5,2020-11-01 23:59:59.999000064,11546.53,78.33,9770.144032511864,11307.059714285704,12843.975396059544,27.1850635020889,1.3080925698042984
124,1173,2020-11-02,13761.49,13830.0,13195.05,13549.37,2020-11-02 23:59:59.999000064,11608.92,77.32,9732.309300761048,11337.250714285703,12942.192127810358,28.312709209161625,1.2552422989666518
125,1174,2020-11-03,13549.63,14066.11,13284.99,14023.53,2020-11-03 23:59:59.999000064,11663.59,70.23,9705.587320523211,11362.98557142856,13020.38382233391,29.171879881160148,1.159661740133064
126,1175,2020-11-04,14023.53,14259.0,13525.0,14144.01,2020-11-04 23:59:59.999000064,11730.06,75.67,9669.018104723997,11401.62999999999,13134.241895275984,30.392354343650776,1.2566322288184335
127,1176,2020-11-05,14144.01,15750.0,14093.56,15590.02,2020-11-05 23:59:59.999000064,11798.06,76.85,9630.78318323206,11439.952714285704,13249.122245339348,31.628968689607134,1.2473200380893765
128,1177,2020-11-06,15590.02,15960.0,15166.0,15579.92,2020-11-06 23:59:59.999000064,11904.88,85.82,9527.723983785861,11500.804714285703,13473.885444785545,34.31204649617228,1.5362513866014935
129,1178,2020-11-07,15579.93,15753.52,14344.22,14818.3,2020-11-07 23:59:59.999000064,12008.4,85.56,9439.044323194472,11558.705142857132,13678.365962519792,36.676440716589006,1.4485538487669074
130,1179,2020-11-08,14818.3,15650.0,14703.88,15475.1,2020-11-08 23:59:59.999000064,12087.55,68.89,9398.579149962705,11606.59742857142,13814.615707180135,38.04764130395941,1.2272816992829179
131,1180,2020-11-09,15475.1,15840.0,14805.54,15328.41,2020-11-09 23:59:59.999000064,12182.98,73.71,9333.385687938562,11660.367857142846,13987.35002634713,39.91267167062545,1.319673694397411
132,1181,2020-11-10,15328.41,15460.0,15072.46,15297.21,2020-11-10 23:59:59.999000064,12271.58,71.03,9283.968607083169,11712.923571428562,14141.878535773956,41.47478551418819,1.2442473165709385
133,1182,2020-11-11,15297.21,15965.0,15272.68,15684.24,2020-11-11 23:59:59.999000064,12356.81,70.43,9238.819081445547,11761.141285714277,14283.463489983007,42.8924734937498,1.2009549985924373
134,1183,2020-11-12,15684.25,16340.7,15440.64,16291.86,2020-11-12 23:59:59.999000064,12450.54,73.44,9193.772354943627,11822.508571428561,14451.244787913496,44.470024286348114,1.2345243323301645
135,1184,2020-11-13,16291.85,16480.0,15952.35,16320.7,2020-11-13 23:59:59.999000064,12558.75,77.38,9168.65666019753,11910.416571428561,14652.176482659592,46.03969802043923,1.2990184353166443
136,1185,2020-11-14,16320.04,16326.99,15670.0,16070.45,2020-11-14 23:59:59.999000064,12664.7,77.55,9142.67144568884,11994.327857142847,14845.984268596854,47.550082762758436,1.2584560547831836
137,1186,2020-11-15,16069.56,16180.0,15774.72,15957.0,2020-11-15 23:59:59.999000064,12760.61,72.32,9146.259188841077,12078.654571428562,15011.049954016047,48.5550003147522,1.1804855600764765
138,1187,2020-11-16,15957.0,16880.0,15864.0,16713.57,2020-11-16 23:59:59.999000064,12850.65,70.01,9158.341904899054,12160.098999999991,15161.856095100928,49.370602905468765,1.1324464105035013
139,1188,2020-11-17,16713.08,17858.82,16538.0,17659.38,2020-11-17 23:59:59.999000064,12959.45,75.7,9147.292756607512,12250.665142857133,15354.037529106754,50.664553312994144,1.2189621968853745
140,1189,2020-11-18,17659.38,18476.93,17214.45,17776.12,2020-11-18 23:59:59.999000064,13091.84,80.71,9116.955492881645,12358.275428571418,15599.595364261191,52.45586173287708,1.3177385566075683
141,1190,2020-11-19,17777.75,18179.8,17335.65,17802.82,2020-11-19 23:59:59.999000064,13223.84,81.23,9092.366629870336,12466.25342857142,15840.140227272503,54.12832039766606,1.2871480118232568
142,1191,2020-11-20,17802.81,18815.22,17740.04,18655.67,2020-11-20 23:59:59.999000064,13352.82,81.35,9075.81450512675,12572.909857142848,16070.005209158946,55.62905312693941,1.247749148424289
143,1192,2020-11-21,18655.66,18965.9,18308.58,18703.8,2020-11-21 23:59:59.999000064,13502.2,84.87,9034.178324090943,12691.020857142848,16347.863390194754,57.62881606161314,1.3155449802591335
144,1193,2020-11-22,18703.8,18750.0,17610.86,18414.43,2020-11-22 23:59:59.999000064,13648.72,85.05,9004.61950555041,12809.065571428562,16613.511637306714,59.40239816344154,1.2747165193693972
145,1194,2020-11-23,18413.88,18766.0,18000.0,18368.0,2020-11-23 23:59:59.999000064,13782.95,79.07,9004.776823413707,12924.508999999991,16844.241176586274,60.655800179121485,1.2002227132748562
146,1195,2020-11-24,18368.01,19418.97,18018.0,19160.01,2020-11-24 23:59:59.999000064,13912.11,78.13,9005.629848599756,13034.455285714277,17063.2807228288,61.818086737082176,1.161924275143782
147,1196,2020-11-25,19160.0,19484.21,18500.27,18719.11,2020-11-25 23:59:59.999000064,14059.94,82.15,8984.919857567462,13154.094857142849,17323.269856718238,63.38976637851247,1.2202750116592402
148,1197,2020-11-26,18718.83,18915.03,16188.0,17149.47,2020-11-26 23:59:59.999000064,14191.17,73.89,8986.471794132778,13265.020857142848,17543.56992015292,64.50874233953715,1.1373432982231897
149,1198,2020-11-27,17149.47,17457.62,16438.08,17139.52,2020-11-27 23:59:59.999000064,14274.51,53.15,9036.32475806327,13353.727571428562,17671.130384793854,64.6621370740368,0.9395863199075425
150,1199,2020-11-28,17139.53,17880.49,16865.56,17719.85,2020-11-28 23:59:59.999000064,14355.21,53.04,9091.551919482414,13442.386571428562,17793.221223374712,64.73306847451826,0.924877491829951
151,1200,2020-11-29,17719.84,18360.05,17517.0,18184.99,2020-11-29 23:59:59.999000064,14449.99,58.2,9135.882900538012,13537.232285714275,17938.58167089054,65.02583825529788,0.9751506127158115
152,1201,2020-11-30,18185.0,19863.16,18184.99,19695.87,2020-11-30 23:59:59.999000064,14555.2,61.86,9181.8825803152,13641.01399999999,18100.14541968478,65.37829841219713,1.0095146983043188
153,1202,2020-12-01,19695.87,19888.0,18001.12,18764.96,2020-12-01 23:59:59.999000064,14700.01,70.89,9212.91402127641,13773.566142857133,18334.218264437855,66.22325800418568,1.1492825696043436
154,1203,2020-12-02,18764.96,19342.0,18330.0,19204.09,2020-12-02 23:59:59.999000064,14814.51,61.16,9277.061265006167,13891.213999999989,18505.36673499381,66.43267802214876,1.0281301118445243
155,1204,2020-12-03,19204.08,19598.0,18867.2,19421.9,2020-12-03 23:59:59.999000064,14938.16,63.72,9350.893496292007,14019.251428571419,18687.60936085083,66.59924684373999,1.0553160925791518
156,1205,2020-12-04,19422.34,19527.0,18565.31,18650.52,2020-12-04 23:59:59.999000064,15064.48,64.97,9407.554292958619,14143.337285714275,18879.12027846993,66.96839504123425,1.0573526830052216
157,1206,2020-12-05,18650.51,19177.0,18500.0,19147.66,2020-12-05 23:59:59.999000064,15165.49,57.33,9492.610197290209,14257.107857142848,19021.605516995485,66.83680459730284,0.9610561759613746
158,1207,2020-12-06,19147.66,19420.0,18857.0,19359.4,2020-12-06 23:59:59.999000064,15277.67,60.59,9572.926808026943,14377.380285714278,19181.833763401613,66.83350349244304,0.9964435326972858
159,1208,2020-12-07,19358.67,19420.91,18902.88,19166.9,2020-12-07 23:59:59.999000064,15392.63,61.93,9654.71378746086,14500.014714285706,19345.315641110552,66.83166910239281,1.0013780732188906
160,1209,2020-12-08,19166.9,19294.84,18200.0,18324.11,2020-12-08 23:59:59.999000064,15498.94,59.91,9752.063593697687,14621.025999999993,19489.9884063023,66.60219886487184,0.96682163679431
161,1210,2020-12-09,18324.11,18639.57,17650.0,18541.28,2020-12-09 23:59:59.999000064,15578.53,51.78,9864.152799814889,14727.933571428564,19591.71434304224,66.0483800802736,0.8696894039262298
162,1211,2020-12-10,18541.29,18557.32,17911.12,18254.63,2020-12-10 23:59:59.999000064,15661.98,53.55,9982.34872311226,14838.857857142852,19695.366991173443,65.45664337222364,0.8811824543799806
163,1212,2020-12-11,18254.81,18292.73,17572.33,18036.53,2020-12-11 23:59:59.999000064,15735.02,50.86,10117.745653180136,14947.938999999995,19778.132346819853,64.6268806264176,0.8423124875712492
164,1213,2020-12-12,18036.53,18948.66,18020.7,18808.69,2020-12-12 23:59:59.999000064,15799.85,48.82,10264.013337632623,15054.597999999994,19845.182662367366,63.642810819224444,0.8112284000974547
165,1214,2020-12-13,18808.69,19411.0,18711.12,19174.99,2020-12-13 23:59:59.999000064,15884.61,55.68,10409.84606521649,15172.692571428568,19935.539077640646,62.78182311794692,0.881704241762681
166,1215,2020-12-14,19174.99,19349.0,19000.0,19273.14,2020-12-14 23:59:59.999000064,15977.3,58.55,10551.86480989631,15294.240714285708,20036.616618675107,62.015185885752985,0.9091566510071871
167,1216,2020-12-15,19273.69,19570.0,19050.0,19426.43,2020-12-15 23:59:59.999000064,16070.15,59.32,10694.12865436064,15415.404857142852,20136.681059925064,61.25400203932459,0.9086061667588404
168,1217,2020-12-16,19426.43,21560.0,19278.6,21335.52,2020-12-16 23:59:59.999000064,16164.69,60.57,10852.15519673765,15541.501714285709,20230.848231833766,60.346118460838596,0.91422917576857
169,1218,2020-12-17,21335.52,23800.0,21230.0,22797.16,2020-12-17 23:59:59.999000064,16310.35,72.18,10972.789908724553,15693.917714285712,20415.04551984687,60.165063835700565,1.0974845966962465
170,1219,2020-12-18,22797.15,23285.18,22350.0,23107.39,2020-12-18 23:59:59.999000064,16493.08,77.67,11043.85748999269,15863.513571428568,20683.169652864446,60.76404271644407,1.2193082152975692
171,1220,2020-12-19,23107.39,24171.47,22750.0,23821.61,2020-12-19 23:59:59.999000064,16679.4,78.64,11113.858184039724,16035.752857142854,20957.647530245984,61.3865119642419,1.2183856637060722
172,1221,2020-12-20,23821.6,24295.0,23060.0,23455.52,2020-12-20 23:59:59.999000064,16880.59,80.75,11161.272337729273,16214.729714285711,21268.187090842148,62.33168810830284,1.252640194513505
173,1222,2020-12-21,23455.54,24102.77,21815.0,22719.71,2020-12-21 23:59:59.999000064,17065.8,76.52,11237.656863970395,16387.394285714283,21537.13170745817,62.8499849574398,1.1862627290899996
174,1223,2020-12-22,22719.88,23837.1,22353.4,23810.79,2020-12-22 23:59:59.999000064,17225.07,68.64,11345.603643649752,16547.274857142853,21748.946070635953,62.87042740754052,1.0933290369108155
175,1224,2020-12-23,23810.79,24100.0,22600.0,23232.76,2020-12-23 23:59:59.999000064,17410.58,73.12,11437.934557325978,16724.277999999995,22010.62144267401,63.21759830438144,1.1702659481782933
176,1225,2020-12-24,23232.39,23794.43,22703.42,23729.2,2020-12-24 23:59:59.999000064,17574.57,67.54,11564.66704253474,16893.056571428566,22221.44610032239,63.083782456583926,1.0948639259757236
177,1226,2020-12-25,23728.99,24789.86,23433.6,24712.47,2020-12-25 23:59:59.999000064,17747.94,69.7,11686.141354746811,17067.683142857142,22449.224930967473,63.06118695861209,1.1189031990664802
178,1227,2020-12-26,24712.47,26867.03,24500.0,26493.39,2020-12-26 23:59:59.999000064,17944.12,73.52,11800.432481160791,17259.014999999996,22717.5975188392,63.254855724260125,1.1827280685302364
179,1228,2020-12-27,26493.4,28422.0,25700.0,26281.66,2020-12-27 23:59:59.999000064,18184.95,78.8,11860.705466209438,17475.201999999994,23089.69853379055,64.25672829178808,1.3031172470874681
180,1229,2020-12-28,26281.54,27500.0,26101.0,27079.41,2020-12-28 23:59:59.999000064,18413.02,76.81,11946.957827338607,17686.321999999996,23425.686172661386,64.90172657335302,1.248795314378381
181,1230,2020-12-29,27079.42,27410.0,25880.0,27385.0,2020-12-29 23:59:59.999000064,18657.14,78.99,12009.860638176127,17905.292857142853,23800.72507610958,65.8512794624847,1.278070784474651
182,1231,2020-12-30,27385.0,28996.0,27320.0,28875.54,2020-12-30 23:59:59.999000064,18903.0,79.78,12076.32406858855,18126.364285714284,24176.404502840018,66.75403982577885,1.265171418867388
183,1232,2020-12-31,28875.55,29300.0,27850.0,28923.63,2020-12-31 23:59:59.999000064,19183.92,83.16,12059.60473346381,18356.289999999997,24652.975266536185,68.60520580723217,1.3353013970624148
