交易 #,種類,信號,日期/時間,價格 USDT,合約,獲利 USDT,獲利 %,累計獲利 USDT,累計獲利 %,最大交易獲利 USDT,最大交易獲利 %,最大交易虧損 USDT,最大交易虧損 %
1996,多頭出場,開盤價,,,,,,,,,,,
1996,多頭進場,MacdLE,2023-06-15 03:30,25060.06,,,,,,,,,
1995,空頭出場,MacdLE,2023-06-15 03:30,25060.06,1,905.81,3.49,-37014.19,0.09,1145.31,4.41,132.13,0.51
1995,空頭進場,MacdSE,2023-06-14 17:00,25965.87,1,905.81,3.49,-37014.19,0.09,1145.31,4.41,132.13,0.51
1994,多頭出場,MacdSE,2023-06-14 17:00,25965.87,1,-14.66,-0.06,-37920.00,0,104.80,0.4,53.31,0.21
1994,多頭進場,MacdLE,2023-06-14 10:00,25980.53,1,-14.66,-0.06,-37920.00,0,104.80,0.4,53.31,0.21
1993,空頭出場,MacdLE,2023-06-14 10:00,25980.53,1,-135.39,-0.52,-37905.34,-0.01,5.14,0.02,144.84,0.56
1993,空頭進場,MacdSE,2023-06-14 06:00,25845.14,1,-135.39,-0.52,-37905.34,-0.01,5.14,0.02,144.84,0.56
1992,多頭出場,MacdSE,2023-06-14 06:00,25845.14,1,-26.72,-0.1,-37769.95,0,184.13,0.71,34.73,0.13
1992,多頭進場,MacdLE,2023-06-13 23:30,25871.86,1,-26.72,-0.1,-37769.95,0,184.13,0.71,34.73,0.13
1991,空頭出場,MacdLE,2023-06-13 23:30,25871.86,1,210.43,0.81,-37743.23,0.02,369.72,1.42,61.39,0.24
1991,空頭進場,MacdSE,2023-06-13 13:00,26082.29,1,210.43,0.81,-37743.23,0.02,369.72,1.42,61.39,0.24
1990,多頭出場,MacdSE,2023-06-13 13:00,26082.29,1,202.57,0.78,-37953.66,0.02,553.49,2.14,61.65,0.24
1990,多頭進場,MacdLE,2023-06-12 20:30,25879.72,1,202.57,0.78,-37953.66,0.02,553.49,2.14,61.65,0.24
1989,空頭出場,MacdLE,2023-06-12 20:30,25879.72,1,-0.59,0,-38156.23,0,227.09,0.88,87.05,0.34
1989,空頭進場,MacdSE,2023-06-12 13:30,25879.13,1,-0.59,0,-38156.23,0,227.09,0.88,87.05,0.34
1988,多頭出場,MacdSE,2023-06-12 13:30,25879.13,1,-35.86,-0.14,-38155.64,0,191.49,0.74,88.22,0.34
1988,多頭進場,MacdLE,2023-06-12 08:30,25914.99,1,-35.86,-0.14,-38155.64,0,191.49,0.74,88.22,0.34
1987,空頭出場,MacdLE,2023-06-12 08:30,25914.99,1,-19.20,-0.07,-38119.78,0,293.68,1.13,132.71,0.51
1987,空頭進場,MacdSE,2023-06-11 23:00,25895.79,1,-19.20,-0.07,-38119.78,0,293.68,1.13,132.71,0.51
1986,多頭出場,MacdSE,2023-06-11 23:00,25895.79,1,61.62,0.24,-38100.58,0.01,372.71,1.44,89.14,0.35
1986,多頭進場,MacdLE,2023-06-11 16:30,25834.17,1,61.62,0.24,-38100.58,0.01,372.71,1.44,89.14,0.35
1985,空頭出場,MacdLE,2023-06-11 16:30,25834.17,1,-130.85,-0.51,-38162.20,-0.01,8.60,0.03,195.68,0.76
1985,空頭進場,MacdSE,2023-06-11 14:00,25703.32,1,-130.85,-0.51,-38162.20,-0.01,8.60,0.03,195.68,0.76
1984,多頭出場,MacdSE,2023-06-11 14:00,25703.32,1,-92.32,-0.36,-38031.35,-0.01,46.80,0.18,122.96,0.48
1984,多頭進場,MacdLE,2023-06-11 11:30,25795.64,1,-92.32,-0.36,-38031.35,-0.01,46.80,0.18,122.96,0.48
1983,空頭出場,MacdLE,2023-06-11 11:30,25795.64,1,-60.11,-0.23,-37939.03,-0.01,40.53,0.16,81.48,0.32
1983,空頭進場,MacdSE,2023-06-11 08:30,25735.53,1,-60.11,-0.23,-37939.03,-0.01,40.53,0.16,81.48,0.32
1982,多頭出場,MacdSE,2023-06-11 08:30,25735.53,1,-83.57,-0.32,-37878.92,-0.01,4.81,0.02,85.03,0.33
1982,多頭進場,MacdLE,2023-06-11 06:00,25819.10,1,-83.57,-0.32,-37878.92,-0.01,4.81,0.02,85.03,0.33
1981,空頭出場,MacdLE,2023-06-11 06:00,25819.10,1,-91.59,-0.36,-37795.35,-0.01,92.81,0.36,107.08,0.42
1981,空頭進場,MacdSE,2023-06-11 04:00,25727.51,1,-91.59,-0.36,-37795.35,-0.01,92.81,0.36,107.08,0.42
1980,多頭出場,MacdSE,2023-06-11 04:00,25727.51,1,29.21,0.11,-37703.76,0,455.70,1.77,340.30,1.32
1980,多頭進場,MacdLE,2023-06-10 11:00,25698.30,1,29.21,0.11,-37703.76,0,455.70,1.77,340.30,1.32
1979,空頭出場,MacdLE,2023-06-10 11:00,25698.30,1,698.64,2.65,-37732.97,0.07,940.53,3.56,40.14,0.15
1979,空頭進場,MacdSE,2023-06-10 02:00,26396.94,1,698.64,2.65,-37732.97,0.07,940.53,3.56,40.14,0.15
1978,多頭出場,MacdSE,2023-06-10 02:00,26396.94,1,-70.15,-0.27,-38431.61,-0.01,66.78,0.25,155.78,0.59
1978,多頭進場,MacdLE,2023-06-09 23:30,26467.09,1,-70.15,-0.27,-38431.61,-0.01,66.78,0.25,155.78,0.59
1977,空頭出場,MacdLE,2023-06-09 23:30,26467.09,1,120.20,0.45,-38361.46,0.01,204.24,0.77,19.00,0.07
1977,空頭進場,MacdSE,2023-06-09 15:30,26587.29,1,120.20,0.45,-38361.46,0.01,204.24,0.77,19.00,0.07
1976,多頭出場,MacdSE,2023-06-09 15:30,26587.29,1,41.07,0.15,-38481.66,0,237.11,0.89,105.84,0.4
1976,多頭進場,MacdLE,2023-06-09 06:30,26546.22,1,41.07,0.15,-38481.66,0,237.11,0.89,105.84,0.4
1975,空頭出場,MacdLE,2023-06-09 06:30,26546.22,1,-1.83,-0.01,-38522.73,0,274.48,1.03,52.19,0.2
1975,空頭進場,MacdSE,2023-06-08 23:00,26544.39,1,-1.83,-0.01,-38522.73,0,274.48,1.03,52.19,0.2
1974,多頭出場,MacdSE,2023-06-08 23:00,26544.39,1,-52.05,-0.2,-38520.90,-0.01,53.53,0.2,70.55,0.27
1974,多頭進場,MacdLE,2023-06-08 20:30,26596.44,1,-52.05,-0.2,-38520.90,-0.01,53.53,0.2,70.55,0.27
1973,空頭出場,MacdLE,2023-06-08 20:30,26596.44,1,-107.70,-0.41,-38468.85,-0.01,6.39,0.02,159.25,0.6
1973,空頭進場,MacdSE,2023-06-08 18:30,26488.74,1,-107.70,-0.41,-38468.85,-0.01,6.39,0.02,159.25,0.6
1972,多頭出場,MacdSE,2023-06-08 18:30,26488.74,1,115.67,0.44,-38361.15,0.01,436.93,1.66,163.07,0.62
1972,多頭進場,MacdLE,2023-06-08 00:30,26373.07,1,115.67,0.44,-38361.15,0.01,436.93,1.66,163.07,0.62
1971,空頭出場,MacdLE,2023-06-08 00:30,26373.07,1,731.35,2.7,-38476.82,0.08,979.41,3.61,19.37,0.07
1971,空頭進場,MacdSE,2023-06-07 01:30,27104.42,1,731.35,2.7,-38476.82,0.08,979.41,3.61,19.37,0.07
1970,多頭出場,MacdSE,2023-06-07 01:30,27104.42,1,1369.22,5.32,-39208.17,0.14,1656.57,6.44,0,0
1970,多頭進場,MacdLE,2023-06-06 14:00,25735.20,1,1369.22,5.32,-39208.17,0.14,1656.57,6.44,0,0
1969,空頭出場,MacdLE,2023-06-06 14:00,25735.20,1,-201.79,-0.79,-40577.39,-0.02,147.61,0.58,250.90,0.98
1969,空頭進場,MacdSE,2023-06-06 13:00,25533.41,1,-201.79,-0.79,-40577.39,-0.02,147.61,0.58,250.90,0.98
1968,多頭出場,MacdSE,2023-06-06 13:00,25533.41,1,-176.13,-0.69,-40375.60,-0.02,148.88,0.58,358.52,1.39
1968,多頭進場,MacdLE,2023-06-05 22:30,25709.54,1,-176.13,-0.69,-40375.60,-0.02,148.88,0.58,358.52,1.39
1967,空頭出場,MacdLE,2023-06-05 22:30,25709.54,1,779.48,2.94,-40199.47,0.08,1101.02,4.16,10.98,0.04
1967,空頭進場,MacdSE,2023-06-05 15:30,26489.02,1,779.48,2.94,-40199.47,0.08,1101.02,4.16,10.98,0.04
1966,多頭出場,MacdSE,2023-06-05 15:30,26489.02,1,-292.04,-1.09,-40978.95,-0.03,36.55,0.14,393.06,1.47
1966,多頭進場,MacdLE,2023-06-05 11:30,26781.06,1,-292.04,-1.09,-40978.95,-0.03,36.55,0.14,393.06,1.47
1965,空頭出場,MacdLE,2023-06-05 11:30,26781.06,1,359.03,1.32,-40686.91,0.04,472.09,1.74,40.31,0.15
1965,空頭進場,MacdSE,2023-06-04 23:30,27140.09,1,359.03,1.32,-40686.91,0.04,472.09,1.74,40.31,0.15
1964,多頭出場,MacdSE,2023-06-04 23:30,27140.09,1,-107.02,-0.39,-41045.94,-0.01,91.98,0.34,115.60,0.42
1964,多頭進場,MacdLE,2023-06-04 22:30,27247.11,1,-107.02,-0.39,-41045.94,-0.01,91.98,0.34,115.60,0.42
1963,空頭出場,MacdLE,2023-06-04 22:30,27247.11,1,-52.54,-0.19,-40938.92,-0.01,6.30,0.02,260.45,0.96
1963,空頭進場,MacdSE,2023-06-04 22:00,27194.57,1,-52.54,-0.19,-40938.92,-0.01,6.30,0.02,260.45,0.96
1962,多頭出場,MacdSE,2023-06-04 22:00,27194.57,1,-53.00,-0.19,-40886.38,-0.01,32.43,0.12,60.18,0.22
1962,多頭進場,MacdLE,2023-06-04 20:30,27247.57,1,-53.00,-0.19,-40886.38,-0.01,32.43,0.12,60.18,0.22
1961,空頭出場,MacdLE,2023-06-04 20:30,27247.57,1,-68.57,-0.25,-40833.38,-0.01,24.00,0.09,71.00,0.26
1961,空頭進場,MacdSE,2023-06-04 16:00,27179.00,1,-68.57,-0.25,-40833.38,-0.01,24.00,0.09,71.00,0.26
1960,多頭出場,MacdSE,2023-06-04 16:00,27179.00,1,87.72,0.32,-40764.81,0.01,206.72,0.76,64.28,0.24
1960,多頭進場,MacdLE,2023-06-04 03:00,27091.28,1,87.72,0.32,-40764.81,0.01,206.72,0.76,64.28,0.24
1959,空頭出場,MacdLE,2023-06-04 03:00,27091.28,1,86.64,0.32,-40852.53,0.01,262.99,0.97,0.08,0
1959,空頭進場,MacdSE,2023-06-03 18:30,27177.92,1,86.64,0.32,-40852.53,0.01,262.99,0.97,0.08,0
1958,多頭出場,MacdSE,2023-06-03 18:30,27177.92,1,-9.41,-0.03,-40939.17,0,145.96,0.54,75.54,0.28
1958,多頭進場,MacdLE,2023-06-03 14:30,27187.33,1,-9.41,-0.03,-40939.17,0,145.96,0.54,75.54,0.28
1957,空頭出場,MacdLE,2023-06-03 14:30,27187.33,1,-22.25,-0.08,-40929.76,0,73.08,0.27,47.70,0.18
1957,空頭進場,MacdSE,2023-06-03 01:00,27165.08,1,-22.25,-0.08,-40929.76,0,73.08,0.27,47.70,0.18
1956,多頭出場,MacdSE,2023-06-03 01:00,27165.08,1,-27.53,-0.1,-40907.51,0,107.39,0.39,61.59,0.23
1956,多頭進場,MacdLE,2023-06-02 19:00,27192.61,1,-27.53,-0.1,-40907.51,0,107.39,0.39,61.59,0.23
1955,空頭出場,MacdLE,2023-06-02 19:00,27192.61,1,-118.07,-0.44,-40879.98,-0.01,213.83,0.79,165.46,0.61
1955,空頭進場,MacdSE,2023-06-02 11:30,27074.54,1,-118.07,-0.44,-40879.98,-0.01,213.83,0.79,165.46,0.61
1954,多頭出場,MacdSE,2023-06-02 11:30,27074.54,1,141.77,0.53,-40761.91,0.01,280.23,1.04,8.77,0.03
1954,多頭進場,MacdLE,2023-06-02 02:30,26932.77,1,141.77,0.53,-40761.91,0.01,280.23,1.04,8.77,0.03
1953,空頭出場,MacdLE,2023-06-02 02:30,26932.77,1,-70.09,-0.26,-40903.68,-0.01,357.68,1.33,121.58,0.45
1953,空頭進場,MacdSE,2023-06-01 20:00,26862.68,1,-70.09,-0.26,-40903.68,-0.01,357.68,1.33,121.58,0.45
1952,多頭出場,MacdSE,2023-06-01 20:00,26862.68,1,-49.86,-0.19,-40833.59,-0.01,262.46,0.98,256.54,0.95
1952,多頭進場,MacdLE,2023-06-01 09:00,26912.54,1,-49.86,-0.19,-40833.59,-0.01,262.46,0.98,256.54,0.95
1951,空頭出場,MacdLE,2023-06-01 09:00,26912.54,1,-193.28,-0.72,-40783.73,-0.02,114.21,0.43,203.50,0.76
1951,空頭進場,MacdSE,2023-06-01 03:00,26719.26,1,-193.28,-0.72,-40783.73,-0.02,114.21,0.43,203.50,0.76
1950,多頭出場,MacdSE,2023-06-01 03:00,26719.26,1,-377.92,-1.39,-40590.45,-0.04,252.82,0.93,457.18,1.69
1950,多頭進場,MacdLE,2023-05-31 12:00,27097.18,1,-377.92,-1.39,-40590.45,-0.04,252.82,0.93,457.18,1.69
1949,空頭出場,MacdLE,2023-05-31 12:00,27097.18,1,593.26,2.14,-40212.53,0.06,721.95,2.61,0,0
1949,空頭進場,MacdSE,2023-05-31 02:30,27690.44,1,593.26,2.14,-40212.53,0.06,721.95,2.61,0,0
1948,多頭出場,MacdSE,2023-05-31 02:30,27690.44,1,-111.44,-0.4,-40805.79,-0.01,8.12,0.03,230.84,0.83
1948,多頭進場,MacdLE,2023-05-31 01:30,27801.88,1,-111.44,-0.4,-40805.79,-0.01,8.12,0.03,230.84,0.83
1947,空頭出場,MacdLE,2023-05-31 01:30,27801.88,1,-63.36,-0.23,-40694.35,-0.01,80.53,0.29,96.99,0.35
1947,空頭進場,MacdSE,2023-05-30 23:00,27738.52,1,-63.36,-0.23,-40694.35,-0.01,80.53,0.29,96.99,0.35
1946,多頭出場,MacdSE,2023-05-30 23:00,27738.52,1,-111.69,-0.4,-40630.99,-0.01,4.92,0.02,199.04,0.71
1946,多頭進場,MacdLE,2023-05-30 20:00,27850.21,1,-111.69,-0.4,-40630.99,-0.01,4.92,0.02,199.04,0.71
1945,空頭出場,MacdLE,2023-05-30 20:00,27850.21,1,-78.10,-0.28,-40519.30,-0.01,218.11,0.79,90.73,0.33
1945,空頭進場,MacdSE,2023-05-30 14:30,27772.11,1,-78.10,-0.28,-40519.30,-0.01,218.11,0.79,90.73,0.33
1944,多頭出場,MacdSE,2023-05-30 14:30,27772.11,1,82.89,0.3,-40441.20,0.01,349.37,1.26,104.77,0.38
1944,多頭進場,MacdLE,2023-05-29 23:00,27689.22,1,82.89,0.3,-40441.20,0.01,349.37,1.26,104.77,0.38
1943,空頭出場,MacdLE,2023-05-29 23:00,27689.22,1,-106.13,-0.38,-40524.09,-0.01,8.87,0.03,110.24,0.4
1943,空頭進場,MacdSE,2023-05-29 22:30,27583.09,1,-106.13,-0.38,-40524.09,-0.01,8.87,0.03,110.24,0.4
1942,多頭出場,MacdSE,2023-05-29 22:30,27583.09,1,-83.61,-0.3,-40417.96,-0.01,0.01,0,112.13,0.41
1942,多頭進場,MacdLE,2023-05-29 22:00,27666.70,1,-83.61,-0.3,-40417.96,-0.01,0.01,0,112.13,0.41
1941,空頭出場,MacdLE,2023-05-29 22:00,27666.70,1,444.00,1.58,-40334.35,0.05,586.10,2.08,1.00,0
1941,空頭進場,MacdSE,2023-05-29 03:30,28110.70,1,444.00,1.58,-40334.35,0.05,586.10,2.08,1.00,0
1940,多頭出場,MacdSE,2023-05-29 03:30,28110.70,1,759.11,2.78,-40778.35,0.08,1095.55,4.01,37.10,0.14
1940,多頭進場,MacdLE,2023-05-28 18:00,27351.59,1,759.11,2.78,-40778.35,0.08,1095.55,4.01,37.10,0.14
1939,空頭出場,MacdLE,2023-05-28 18:00,27351.59,1,-149.95,-0.55,-41537.46,-0.02,101.62,0.37,222.80,0.82
1939,空頭進場,MacdSE,2023-05-28 08:30,27201.64,1,-149.95,-0.55,-41537.46,-0.02,101.62,0.37,222.80,0.82
1938,多頭出場,MacdSE,2023-05-28 08:30,27201.64,1,444.93,1.66,-41387.51,0.05,528.81,1.98,54.08,0.2
1938,多頭進場,MacdLE,2023-05-27 18:00,26756.71,1,444.93,1.66,-41387.51,0.05,528.81,1.98,54.08,0.2
1937,空頭出場,MacdLE,2023-05-27 18:00,26756.71,1,-128.42,-0.48,-41832.44,-0.01,20.87,0.08,136.74,0.51
1937,空頭進場,MacdSE,2023-05-27 14:00,26628.29,1,-128.42,-0.48,-41832.44,-0.01,20.87,0.08,136.74,0.51
1936,多頭出場,MacdSE,2023-05-27 14:00,26628.29,1,-138.18,-0.52,-41704.02,-0.01,11.30,0.04,215.47,0.8
1936,多頭進場,MacdLE,2023-05-27 13:30,26766.47,1,-138.18,-0.52,-41704.02,-0.01,11.30,0.04,215.47,0.8
1935,空頭出場,MacdLE,2023-05-27 13:30,26766.47,1,-15.50,-0.06,-41565.84,0,117.97,0.44,39.03,0.15
1935,空頭進場,MacdSE,2023-05-26 20:30,26750.97,1,-15.50,-0.06,-41565.84,0,117.97,0.44,39.03,0.15
1934,多頭出場,MacdSE,2023-05-26 20:30,26750.97,1,210.99,0.79,-41550.34,0.02,392.18,1.48,0.01,0
1934,多頭進場,MacdLE,2023-05-26 14:00,26539.98,1,210.99,0.79,-41550.34,0.02,392.18,1.48,0.01,0
1933,空頭出場,MacdLE,2023-05-26 14:00,26539.98,1,-93.21,-0.35,-41761.33,-0.01,90.96,0.34,146.58,0.55
1933,空頭進場,MacdSE,2023-05-26 10:30,26446.77,1,-93.21,-0.35,-41761.33,-0.01,90.96,0.34,146.58,0.55
1932,多頭出場,MacdSE,2023-05-26 10:30,26446.77,1,-54.57,-0.21,-41668.12,-0.01,47.66,0.18,77.72,0.29
1932,多頭進場,MacdLE,2023-05-26 08:00,26501.34,1,-54.57,-0.21,-41668.12,-0.01,47.66,0.18,77.72,0.29
1931,空頭出場,MacdLE,2023-05-26 08:00,26501.34,1,-68.63,-0.26,-41613.55,-0.01,105.47,0.4,101.34,0.38
1931,空頭進場,MacdSE,2023-05-26 01:30,26432.71,1,-68.63,-0.26,-41613.55,-0.01,105.47,0.4,101.34,0.38
1930,多頭出場,MacdSE,2023-05-26 01:30,26432.71,1,81.86,0.31,-41544.92,0.01,281.13,1.07,20.38,0.08
1930,多頭進場,MacdLE,2023-05-25 18:00,26350.85,1,81.86,0.31,-41544.92,0.01,281.13,1.07,20.38,0.08
1929,空頭出場,MacdLE,2023-05-25 18:00,26350.85,1,-100.23,-0.38,-41626.78,-0.01,19.93,0.08,143.13,0.55
1929,空頭進場,MacdSE,2023-05-25 16:30,26250.62,1,-100.23,-0.38,-41626.78,-0.01,19.93,0.08,143.13,0.55
1928,多頭出場,MacdSE,2023-05-25 16:30,26250.62,1,50.63,0.19,-41526.55,0.01,300.00,1.15,73.23,0.28
1928,多頭進場,MacdLE,2023-05-25 03:30,26199.99,1,50.63,0.19,-41526.55,0.01,300.00,1.15,73.23,0.28
1927,空頭出場,MacdLE,2023-05-25 03:30,26199.99,1,-231.92,-0.89,-41577.18,-0.02,18.43,0.07,259.64,1
1927,空頭進場,MacdSE,2023-05-25 01:30,25968.07,1,-231.92,-0.89,-41577.18,-0.02,18.43,0.07,259.64,1
1926,多頭出場,MacdSE,2023-05-25 01:30,25968.07,1,-349.66,-1.33,-41345.26,-0.04,168.73,0.64,445.84,1.69
1926,多頭進場,MacdLE,2023-05-24 19:30,26317.73,1,-349.66,-1.33,-41345.26,-0.04,168.73,0.64,445.84,1.69
1925,空頭出場,MacdLE,2023-05-24 19:30,26317.73,1,125.12,0.47,-40995.60,0.01,362.35,1.37,0.01,0
1925,空頭進場,MacdSE,2023-05-24 14:00,26442.85,1,125.12,0.47,-40995.60,0.01,362.35,1.37,0.01,0
1924,多頭出場,MacdSE,2023-05-24 14:00,26442.85,1,-307.95,-1.15,-41120.72,-0.03,14.11,0.05,476.11,1.78
1924,多頭進場,MacdLE,2023-05-24 10:00,26750.80,1,-307.95,-1.15,-41120.72,-0.03,14.11,0.05,476.11,1.78
1923,空頭出場,MacdLE,2023-05-24 10:00,26750.80,1,405.91,1.49,-40812.77,0.04,543.71,2,32.22,0.12
1923,空頭進場,MacdSE,2023-05-24 01:00,27156.71,1,405.91,1.49,-40812.77,0.04,543.71,2,32.22,0.12
1922,多頭出場,MacdSE,2023-05-24 01:00,27156.71,1,-62.90,-0.23,-41218.68,-0.01,0,0,94.70,0.35
1922,多頭進場,MacdLE,2023-05-24 00:00,27219.61,1,-62.90,-0.23,-41218.68,-0.01,0,0,94.70,0.35
1921,空頭出場,MacdLE,2023-05-24 00:00,27219.61,1,68.20,0.25,-41155.78,0.01,187.02,0.69,98.45,0.36
1921,空頭進場,MacdSE,2023-05-23 08:30,27287.81,1,68.20,0.25,-41155.78,0.01,187.02,0.69,98.45,0.36
1920,多頭出場,MacdSE,2023-05-23 08:30,27287.81,1,310.87,1.15,-41223.98,0.03,518.89,1.92,3.57,0.01
1920,多頭進場,MacdLE,2023-05-23 01:30,26976.94,1,310.87,1.15,-41223.98,0.03,518.89,1.92,3.57,0.01
1919,空頭出場,MacdLE,2023-05-23 01:30,26976.94,1,-104.92,-0.39,-41534.85,-0.01,73.91,0.28,137.98,0.51
1919,空頭進場,MacdSE,2023-05-22 23:00,26872.02,1,-104.92,-0.39,-41534.85,-0.01,73.91,0.28,137.98,0.51
1918,多頭出場,MacdSE,2023-05-22 23:00,26872.02,1,-41.20,-0.15,-41429.93,0,36.78,0.14,41.20,0.15
1918,多頭進場,MacdLE,2023-05-22 21:30,26913.22,1,-41.20,-0.15,-41429.93,0,36.78,0.14,41.20,0.15
1917,空頭出場,MacdLE,2023-05-22 21:30,26913.22,1,-118.62,-0.44,-41388.73,-0.01,0,0,164.92,0.62
1917,空頭進場,MacdSE,2023-05-22 17:30,26794.60,1,-118.62,-0.44,-41388.73,-0.01,0,0,164.92,0.62
1916,多頭出場,MacdSE,2023-05-22 17:30,26794.60,1,-212.41,-0.79,-41270.11,-0.02,34.33,0.13,237.52,0.88
1916,多頭進場,MacdLE,2023-05-22 14:00,27007.01,1,-212.41,-0.79,-41270.11,-0.02,34.33,0.13,237.52,0.88
1915,空頭出場,MacdLE,2023-05-22 14:00,27007.01,1,-275.40,-1.03,-41057.70,-0.03,28.70,0.11,368.28,1.38
1915,空頭進場,MacdSE,2023-05-22 13:00,26731.61,1,-275.40,-1.03,-41057.70,-0.03,28.70,0.11,368.28,1.38
1914,多頭出場,MacdSE,2023-05-22 13:00,26731.61,1,44.17,0.17,-40782.30,0,225.70,0.85,7.55,0.03
1914,多頭進場,MacdLE,2023-05-22 04:30,26687.44,1,44.17,0.17,-40782.30,0,225.70,0.85,7.55,0.03
1913,空頭出場,MacdLE,2023-05-22 04:30,26687.44,1,17.24,0.06,-40826.47,0,166.47,0.62,99.95,0.37
1913,空頭進場,MacdSE,2023-05-21 21:30,26704.68,1,17.24,0.06,-40826.47,0,166.47,0.62,99.95,0.37
1912,多頭出場,MacdSE,2023-05-21 21:30,26704.68,1,-170.05,-0.63,-40843.71,-0.02,51.56,0.19,208.70,0.78
1912,多頭進場,MacdLE,2023-05-21 19:30,26874.73,1,-170.05,-0.63,-40843.71,-0.02,51.56,0.19,208.70,0.78
1911,空頭出場,MacdLE,2023-05-21 19:30,26874.73,1,254.59,0.94,-40673.66,0.03,353.09,1.3,9.02,0.03
1911,空頭進場,MacdSE,2023-05-21 05:00,27129.32,1,254.59,0.94,-40673.66,0.03,353.09,1.3,9.02,0.03
1910,多頭出場,MacdSE,2023-05-21 05:00,27129.32,1,244.26,0.91,-40928.25,0.03,392.49,1.46,15.10,0.06
1910,多頭進場,MacdLE,2023-05-20 08:30,26885.06,1,244.26,0.91,-40928.25,0.03,392.49,1.46,15.10,0.06
1909,空頭出場,MacdLE,2023-05-20 08:30,26885.06,1,-37.26,-0.14,-41172.51,0,7.62,0.03,41.02,0.15
1909,空頭進場,MacdSE,2023-05-20 07:30,26847.80,1,-37.26,-0.14,-41172.51,0,7.62,0.03,41.02,0.15
1908,多頭出場,MacdSE,2023-05-20 07:30,26847.80,1,-25.82,-0.1,-41135.25,0,0.01,0,38.52,0.14
1908,多頭進場,MacdLE,2023-05-20 05:00,26873.62,1,-25.82,-0.1,-41135.25,0,0.01,0,38.52,0.14
1907,空頭出場,MacdLE,2023-05-20 05:00,26873.62,1,-27.91,-0.1,-41109.43,0,13.35,0.05,40.15,0.15
1907,空頭進場,MacdSE,2023-05-20 01:00,26845.71,1,-27.91,-0.1,-41109.43,0,13.35,0.05,40.15,0.15
1906,多頭出場,MacdSE,2023-05-20 01:00,26845.71,1,-60.42,-0.22,-41081.52,-0.01,15.08,0.06,81.02,0.3
1906,多頭進場,MacdLE,2023-05-19 22:00,26906.13,1,-60.42,-0.22,-41081.52,-0.01,15.08,0.06,81.02,0.3
1905,空頭出場,MacdLE,2023-05-19 22:00,26906.13,1,-90.46,-0.34,-41021.10,-0.01,7.94,0.03,90.46,0.34
1905,空頭進場,MacdSE,2023-05-19 19:30,26815.67,1,-90.46,-0.34,-41021.10,-0.01,7.94,0.03,90.46,0.34
1904,多頭出場,MacdSE,2023-05-19 19:30,26815.67,1,-101.57,-0.38,-40930.64,-0.01,266.36,0.99,287.24,1.07
1904,多頭進場,MacdLE,2023-05-18 22:00,26917.24,1,-101.57,-0.38,-40930.64,-0.01,266.36,0.99,287.24,1.07
1903,空頭出場,MacdLE,2023-05-18 22:00,26917.24,1,405.97,1.49,-40829.07,0.04,962.01,3.52,148.93,0.55
1903,空頭進場,MacdSE,2023-05-18 02:00,27323.21,1,405.97,1.49,-40829.07,0.04,962.01,3.52,148.93,0.55
1902,多頭出場,MacdSE,2023-05-18 02:00,27323.21,1,547.09,2.04,-41235.04,0.06,723.88,2.7,39.15,0.15
1902,多頭進場,MacdLE,2023-05-17 15:30,26776.12,1,547.09,2.04,-41235.04,0.06,723.88,2.7,39.15,0.15
1901,空頭出場,MacdLE,2023-05-17 15:30,26776.12,1,214.66,0.8,-41782.13,0.02,446.07,1.65,41.88,0.16
1901,空頭進場,MacdSE,2023-05-17 06:00,26990.78,1,214.66,0.8,-41782.13,0.02,446.07,1.65,41.88,0.16
1900,多頭出場,MacdSE,2023-05-17 06:00,26990.78,1,-32.47,-0.12,-41996.79,0,215.30,0.8,74.52,0.28
1900,多頭進場,MacdLE,2023-05-16 21:30,27023.25,1,-32.47,-0.12,-41996.79,0,215.30,0.8,74.52,0.28
1899,空頭出場,MacdLE,2023-05-16 21:30,27023.25,1,-50.45,-0.19,-41964.32,-0.01,49.68,0.18,66.15,0.25
1899,空頭進場,MacdSE,2023-05-16 20:30,26972.80,1,-50.45,-0.19,-41964.32,-0.01,49.68,0.18,66.15,0.25
1898,多頭出場,MacdSE,2023-05-16 20:30,26972.80,1,-106.41,-0.39,-41913.87,-0.01,72.30,0.27,199.21,0.74
1898,多頭進場,MacdLE,2023-05-16 15:30,27079.21,1,-106.41,-0.39,-41913.87,-0.01,72.30,0.27,199.21,0.74
1897,空頭出場,MacdLE,2023-05-16 15:30,27079.21,1,-94.37,-0.35,-41807.46,-0.01,84.84,0.31,105.93,0.39
1897,空頭進場,MacdSE,2023-05-16 14:00,26984.84,1,-94.37,-0.35,-41807.46,-0.01,84.84,0.31,105.93,0.39
1896,多頭出場,MacdSE,2023-05-16 14:00,26984.84,1,-95.27,-0.35,-41713.09,-0.01,48.10,0.18,104.02,0.38
1896,多頭進場,MacdLE,2023-05-16 13:30,27080.11,1,-95.27,-0.35,-41713.09,-0.01,48.10,0.18,104.02,0.38
1895,空頭出場,MacdLE,2023-05-16 13:30,27080.11,1,-66.18,-0.24,-41617.82,-0.01,36.98,0.14,123.76,0.46
1895,空頭進場,MacdSE,2023-05-16 11:00,27013.93,1,-66.18,-0.24,-41617.82,-0.01,36.98,0.14,123.76,0.46
