,klines_open_time,klines_open_price,klines_high_price,klines_low_price,klines_close_price,klines_EMA,RSI,space 1,order_entry_time,order_entry_direction,order_price,order_buy,order_quantity,order_profit,order_liquidation,space 2,Long Result,Short Result,Property
0,2020-03-02 00:00:00,8530.3,8965.75,8498.0,8915.24,8968.26,42.41,,,,,5000.0,,,,,,,20000.0
0,2020-03-03 00:00:00,8911.18,8919.65,8651.0,8760.07,8962.4,39.76,,,,,5000.0,,,,,,,20000.0
0,2020-03-04 00:00:00,8760.07,8848.29,8660.0,8750.87,8956.44,39.6,,,,,5000.0,,,,,,,20000.0
0,2020-03-05 00:00:00,8750.99,9159.42,8746.54,9054.68,8959.2,47.26,,,,,5000.0,,,,,,,20000.0
0,2020-03-06 00:00:00,9054.64,9170.0,8985.5,9131.88,8964.07,49.05,,,,,5000.0,,,,,,,20000.0
0,2020-03-07 00:00:00,9130.89,9188.0,8835.0,8886.66,8961.89,43.88,,,,,5000.0,,,,,,,20000.0
0,2020-03-08 00:00:00,8885.25,8886.76,8000.0,8033.31,8935.73,31.35,,,,,5000.0,,,,,,,20000.0
0,2020-03-09 00:00:00,8034.76,8179.31,7632.01,7929.87,8907.4,30.21,,,,,5000.0,,,,,,,20000.0
0,2020-03-10 00:00:00,7929.87,8149.0,7728.01,7894.56,8878.87,29.8,,,,,5000.0,,,,,,,20000.0
0,2020-03-11 00:00:00,7894.57,7980.0,7590.0,7934.52,8852.26,30.94,,,,,5000.0,,,,,,,20000.0
0,2020-03-12 00:00:00,7934.58,7966.17,4410.0,4800.0,8738.12,12.95,,,,,5000.0,,,,,,,20000.0
0,2020-03-13 00:00:00,4800.01,5955.0,3782.13,5578.6,8649.12,24.8,,,,,5000.0,,,,,,,20000.0
0,2020-03-14 00:00:00,5576.05,5640.52,5055.13,5172.06,8551.17,23.01,,,,,5000.0,,,,,,,20000.0
0,2020-03-15 00:00:00,5172.48,5940.0,5093.1,5361.3,8461.32,25.73,,,,,5000.0,,,,,,,20000.0
